|6.6.6
peridotite_stx11_1.tab                                                                              
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  134849.        2086.87        3605.75        8.70328        4.64265     
  136365.        2086.87        3610.35        8.71747        4.64825     
  137880.        2086.87        3614.94        8.73157        4.65383     
  139395.        2086.87        3619.50        8.74566        4.65949     
  140910.        2086.87        3624.06        8.75979        4.66534     
  142425.        2086.87        3628.57        8.77369        4.67094     
  143940.        2086.87        3633.16        8.78782        4.67677     
  145455.        2086.87        3748.18        9.29068        5.01362     
  146970.        2086.87        3752.30        9.30410        5.01935     
  148485.        2086.87        3756.69        9.31844        5.02573     
  150000.        2086.87        3761.02        9.33258        5.03200     
  10.0000        2101.01        3114.81        5.94395        2.85538     
  1525.05        2101.01        3122.71        6.86922        4.08569     
  3040.10        2101.01        3130.53        6.91212        4.09461     
  4555.15        2101.01        3137.99        6.95159        4.10315     
  6070.20        2101.01        3145.18        6.98844        4.11140     
  7585.25        2101.01        3152.21        7.02444        4.11958     
  9100.30        2101.01        3158.95        7.05702        4.12730     
  10615.4        2101.01        3165.55        7.08889        4.13496     
  12130.4        2101.01        3171.99        7.11883        4.14236     
  13645.5        2101.01        3178.27        7.14718        4.14952     
  15160.5        2101.01        3184.45        7.17510        4.15664     
  16675.6        2101.01        3190.50        7.20124        4.16346     
  18190.6        2101.01        3196.42        7.22565        4.16997     
  19705.7        2101.01        3202.29        7.24958        4.17643     
  21220.7        2101.01        3208.08        7.27377        4.18293     
  22735.8        2101.01        3213.80        7.29719        4.18930     
  24250.8        2101.01        3219.44        7.32035        4.19563     
  25765.9        2101.01        3225.01        7.34175        4.20159     
  27280.9        2101.01        3230.53        7.36357        4.20765     
  28796.0        2101.01        3235.99        7.38455        4.21352     
  30311.0        2101.01        3241.38        7.40474        4.21921     
  31826.1        2101.01        3246.73        7.42543        4.22503     
  33341.1        2101.01        3254.36        7.45935        4.23434     
  34856.2        2101.01        3264.78        7.51061        4.24857     
  36371.2        2101.01        3272.97        7.54788        4.25935     
  37886.3        2101.01        3280.53        7.58151        4.26926     
  39401.3        2101.01        3286.86        7.60720        4.27714     
  40916.4        2101.01        3297.80        7.66179        4.29282     
  42431.4        2101.01        3301.80        7.67249        4.29650     
  43946.5        2101.01        3312.28        7.72494        4.31204     
  45461.5        2101.01        3319.75        7.75799        4.32224     
  46976.6        2101.01        3325.75        7.78161        4.32975     
  48491.6        2101.01        3331.49        7.80357        4.33677     
  50006.7        2101.01        3335.91        7.81636        4.34081     
  51521.7        2101.01        3342.64        7.84518        4.35014     
  53036.8        2101.01        3347.78        7.86296        4.35584     
  54551.8        2101.01        3352.79        7.88162        4.36183     
  56066.9        2101.01        3358.27        7.90058        4.36791     
  57581.9        2101.01        3363.12        7.91692        4.37312     
  59097.0        2101.01        3368.54        7.93739        4.37986     
  60612.0        2101.01        3373.50        7.95443        4.38533     
  62127.1        2101.01        3378.39        7.97117        4.39070     
  63642.1        2101.01        3383.23        7.98765        4.39599     
  65157.2        2101.01        3388.06        8.00398        4.40122     
  66672.2        2101.01        3392.79        8.01991        4.40631     
  68187.3        2101.01        3397.49        8.03567        4.41134     
  69702.3        2101.01        3402.20        8.05134        4.41633     
  71217.4        2101.01        3406.85        8.06668        4.42119     
  72732.4        2101.01        3411.47        8.08186        4.42596     
  74247.5        2101.01        3416.10        8.09716        4.43084     
  75762.5        2101.01        3420.73        8.11239        4.43568     
  77277.6        2101.01        3425.12        8.12700        4.44033     
  78792.6        2101.01        3429.78        8.14232        4.44524     
  80307.7        2101.01        3434.23        8.15689        4.44986     
  81822.7        2101.01        3438.72        8.17168        4.45458     
  83337.8        2101.01        3443.21        8.18642        4.45930     
  84852.8        2101.01        3447.68        8.20106        4.46398     
  86367.9        2101.01        3452.12        8.21556        4.46863     
  87882.9        2101.01        3456.57        8.23010        4.47329     
  89398.0        2101.01        3461.05        8.24468        4.47799     
  90913.0        2101.01        3465.56        8.25934        4.48274     
  92428.1        2101.01        3470.02        8.27379        4.48740     
  93943.1        2101.01        3474.50        8.28843        4.49221     
  95458.2        2101.01        3478.98        8.30305        4.49703     
  96973.2        2101.01        3483.47        8.31767        4.50186     
  98488.3        2101.01        3487.99        8.33233        4.50672     
  100003.        2101.01        3492.48        8.34687        4.51155     
  101518.        2101.01        3497.08        8.36174        4.51658     
  103033.        2101.01        3501.68        8.37660        4.52161     
  104548.        2101.01        3506.39        8.39183        4.52687     
  106064.        2101.01        3511.56        8.40878        4.53298     
  107579.        2101.01        3516.88        8.42606        4.53929     
  109094.        2101.01        3521.29        8.44006        4.54405     
  110609.        2101.01        3526.67        8.45746        4.55051     
  112124.        2101.01        3530.55        8.46965        4.55450     
  113639.        2101.01        3536.24        8.48795        4.56146     
  115154.        2101.01        3540.74        8.50225        4.56653     
  116669.        2101.01        3545.96        8.51881        4.57276     
  118184.        2101.01        3551.38        8.53606        4.57942     
  119699.        2101.01        3555.61        8.54916        4.58393     
  121214.        2101.01        3561.41        8.56637        4.59002     
  122729.        2101.01        3566.38        8.58146        4.59548     
  124244.        2101.01        3570.12        8.59273        4.59896     
  125759.        2101.01        3576.12        8.61066        4.60566     
  127274.        2101.01        3581.00        8.62542        4.61101     
  128789.        2101.01        3585.77        8.63995        4.61639     
  130304.        2101.01        3590.52        8.65438        4.62172     
  131819.        2101.01        3595.23        8.66877        4.62718     
  133334.        2101.01        3599.91        8.68309        4.63266     
  134849.        2101.01        3604.56        8.69735        4.63815     
  136365.        2101.01        3609.17        8.71158        4.64384     
  137880.        2101.01        3613.81        8.72626        4.65014     
  139395.        2101.01        3618.33        8.73976        4.65498     
  140910.        2101.01        3624.00        8.75742        4.66283     
  142425.        2101.01        3627.41        8.76786        4.66648     
  143940.        2101.01        3632.01        8.78201        4.67231     
  145455.        2101.01        3711.02        9.12145        4.89834     
  146970.        2101.01        3751.01        9.29802        5.01470     
  148485.        2101.01        3755.41        9.31245        5.02114     
  150000.        2101.01        3759.80        9.32677        5.02756     
  10.0000        2115.15        3111.81        5.92137        2.84453     
  1525.05        2115.15        3119.74        6.84976        4.07828     
  3040.10        2115.15        3127.80        6.89551        4.08754     
  4555.15        2115.15        3135.35        6.93569        4.09617     
  6070.20        2115.15        3142.49        6.97181        4.10431     
  7585.25        2115.15        3149.75        7.01066        4.11289     
  9100.30        2115.15        3156.41        7.04219        4.12047     
  10615.4        2115.15        3163.22        7.07671        4.12852     
  12130.4        2115.15        3169.70        7.10696        4.13597     
  13645.5        2115.15        3175.94        7.13435        4.14297     
  15160.5        2115.15        3182.25        7.16425        4.15043     
  16675.6        2115.15        3188.31        7.19018        4.15723     
  18190.6        2115.15        3194.26        7.21503        4.16385     
  19705.7        2115.15        3200.21        7.24179        4.17084     
  21220.7        2115.15        3205.97        7.26267        4.17673     
  22735.8        2115.15        3211.74        7.28854        4.18359     
  24250.8        2115.15        3217.40        7.31084        4.18975     
  25765.9        2115.15        3222.97        7.33144        4.19555     
  27280.9        2115.15        3228.52        7.35471        4.20194     
  28796.0        2115.15        3234.00        7.37532        4.20775     
  30311.0        2115.15        3239.42        7.39598        4.21356     
  31826.1        2115.15        3244.78        7.41616        4.21928     
  33341.1        2115.15        3250.09        7.43593        4.22487     
  34856.2        2115.15        3260.60        7.48841        4.23943     
  36371.2        2115.15        3269.06        7.52745        4.25059     
  37886.3        2115.15        3277.80        7.56840        4.26239     
  39401.3        2115.15        3284.81        7.59820        4.27143     
  40916.4        2115.15        3292.12        7.63032        4.28089     
  42431.4        2115.15        3298.22        7.65392        4.28818     
  43946.5        2115.15        3307.25        7.69698        4.30091     
  45461.5        2115.15        3317.55        7.74825        4.31636     
  46976.6        2115.15        3323.56        7.77195        4.32391     
  48491.6        2115.15        3328.85        7.79105        4.32999     
  50006.7        2115.15        3333.98        7.80798        4.33541     
  51521.7        2115.15        3340.27        7.83378        4.34374     
  53036.8        2115.15        3345.65        7.85361        4.35013     
  54551.8        2115.15        3351.31        7.87516        4.35710     
  56066.9        2115.15        3355.90        7.89073        4.36209     
  57581.9        2115.15        3361.35        7.90905        4.36792     
  59097.0        2115.15        3366.63        7.92838        4.37422     
  60612.0        2115.15        3371.73        7.94667        4.38020     
  62127.1        2115.15        3376.64        7.96345        4.38560     
  63642.1        2115.15        3381.45        7.97928        4.39059     
  65157.2        2115.15        3386.34        7.99630        4.39613     
  66672.2        2115.15        3391.08        8.01227        4.40124     
  68187.3        2115.15        3395.88        8.02831        4.40636     
  69702.3        2115.15        3400.57        8.04393        4.41134     
  71217.4        2115.15        3405.26        8.05925        4.41617     
  72732.4        2115.15        3409.84        8.07443        4.42095     
  74247.5        2115.15        3414.45        8.08964        4.42579     
  75762.5        2115.15        3419.13        8.10516        4.43082     
  77277.6        2115.15        3423.72        8.12018        4.43554     
  78792.6        2115.15        3428.15        8.13491        4.44025     
  80307.7        2115.15        3432.73        8.14990        4.44504     
  81822.7        2115.15        3437.23        8.16472        4.44978     
  83337.8        2115.15        3441.77        8.17951        4.45450     
  84852.8        2115.15        3446.24        8.19418        4.45921     
  86367.9        2115.15        3450.89        8.20932        4.46409     
  87882.9        2115.15        3455.20        8.22350        4.46863     
  89398.0        2115.15        3459.68        8.23811        4.47335     
  90913.0        2115.15        3464.13        8.25247        4.47794     
  92428.1        2115.15        3468.62        8.26707        4.48268     
  93943.1        2115.15        3473.35        8.28268        4.48794     
  95458.2        2115.15        3477.65        8.29653        4.49238     
  96973.2        2115.15        3482.15        8.31118        4.49723     
  98488.3        2115.15        3486.84        8.32646        4.50238     
  100003.        2115.15        3491.16        8.34042        4.50694     
  101518.        2115.15        3496.25        8.35708        4.51281     
  103033.        2115.15        3500.43        8.37036        4.51708     
  104548.        2115.15        3505.14        8.38562        4.52235     
  106064.        2115.15        3510.07        8.40176        4.52812     
  107579.        2115.15        3515.70        8.42010        4.53490     
  109094.        2115.15        3520.25        8.43452        4.53986     
  110609.        2115.15        3525.39        8.45120        4.54598     
  112124.        2115.15        3529.26        8.46341        4.54997     
  113639.        2115.15        3535.00        8.48185        4.55702     
  115154.        2115.15        3540.09        8.49811        4.56303     
  116669.        2115.15        3544.93        8.51351        4.56872     
  118184.        2115.15        3550.27        8.53040        4.57513     
  119699.        2115.15        3555.21        8.54535        4.58032     
  121214.        2115.15        3560.20        8.56046        4.58571     
  122729.        2115.15        3565.06        8.57487        4.59047     
  124244.        2115.15        3569.97        8.58970        4.59574     
  125759.        2115.15        3574.94        8.60472        4.60119     
  127274.        2115.15        3579.81        8.61943        4.60650     
  128789.        2115.15        3584.45        8.63412        4.61247     
  130304.        2115.15        3589.33        8.64840        4.61721     
  131819.        2115.15        3594.05        8.66281        4.62267     
  133334.        2115.15        3598.73        8.67719        4.62818     
  134849.        2115.15        3603.39        8.69147        4.63367     
  136365.        2115.15        3607.93        8.70582        4.63974     
  137880.        2115.15        3612.56        8.71969        4.64477     
  139395.        2115.15        3617.14        8.73386        4.65047     
  140910.        2115.15        3621.72        8.74806        4.65637     
  142425.        2115.15        3626.30        8.76211        4.66196     
  143940.        2115.15        3631.10        8.77700        4.66831     
  145455.        2115.15        3674.41        8.95897        4.78783     
  146970.        2115.15        3749.87        9.29247        5.01045     
  148485.        2115.15        3754.17        9.30648        5.01659     
  150000.        2115.15        3758.51        9.32074        5.02295     
  10.0000        2129.29        3108.77        5.89812        2.83336     
  1525.05        2129.29        3116.89        6.83198        4.07109     
  3040.10        2129.29        3124.85        6.87608        4.08012     
  4555.15        2129.29        3132.10        6.91089        4.08800     
  6070.20        2129.29        3139.37        6.94724        4.09611     
  7585.25        2129.29        3146.91        6.99243        4.10557     
  9100.30        2129.29        3153.74        7.02339        4.11299     
  10615.4        2129.29        3160.41        7.05460        4.12051     
  12130.4        2129.29        3167.15        7.08925        4.12862     
  13645.5        2129.29        3173.49        7.11706        4.13567     
  15160.5        2129.29        3179.88        7.15014        4.14365     
  16675.6        2129.29        3186.04        7.17650        4.15052     
  18190.6        2129.29        3192.06        7.20194        4.15724     
  19705.7        2129.29        3198.04        7.22878        4.16425     
  21220.7        2129.29        3203.88        7.25250        4.17067     
  22735.8        2129.29        3209.64        7.27676        4.17723     
  24250.8        2129.29        3215.34        7.30022        4.18363     
  25765.9        2129.29        3220.96        7.32254        4.18981     
  27280.9        2129.29        3226.52        7.34534        4.19611     
  28796.0        2129.29        3232.01        7.36642        4.20204     
  30311.0        2129.29        3237.44        7.38668        4.20778     
  31826.1        2129.29        3242.83        7.40822        4.21382     
  33341.1        2129.29        3248.16        7.42795        4.21943     
  34856.2        2129.29        3257.92        7.47471        4.23234     
  36371.2        2129.29        3268.89        7.53014        4.24777     
  37886.3        2129.29        3277.22        7.56854        4.25897     
  39401.3        2129.29        3282.82        7.59036        4.26610     
  40916.4        2129.29        3290.51        7.62407        4.27609     
  42431.4        2129.29        3302.10        7.68325        4.29306     
  43946.5        2129.29        3302.92        7.67432        4.29125     
  45461.5        2129.29        3311.87        7.71694        4.30401     
  46976.6        2129.29        3319.69        7.75176        4.31473     
  48491.6        2129.29        3325.18        7.77275        4.32144     
  50006.7        2129.29        3332.88        7.80548        4.33193     
  51521.7        2129.29        3337.60        7.82204        4.33721     
  53036.8        2129.29        3342.86        7.84141        4.34346     
  54551.8        2129.29        3349.06        7.86489        4.35110     
  56066.9        2129.29        3353.75        7.88171        4.35654     
  57581.9        2129.29        3358.95        7.89903        4.36200     
  59097.0        2129.29        3364.42        7.91940        4.36875     
  60612.0        2129.29        3369.32        7.93649        4.37429     
  62127.1        2129.29        3374.49        7.95417        4.37996     
  63642.1        2129.29        3379.27        7.97052        4.38524     
  65157.2        2129.29        3384.59        7.98771        4.39060     
  66672.2        2129.29        3389.17        8.00384        4.39591     
  68187.3        2129.29        3393.82        8.01965        4.40101     
  69702.3        2129.29        3398.72        8.03584        4.40617     
  71217.4        2129.29        3403.30        8.05136        4.41121     
  72732.4        2129.29        3408.03        8.06689        4.41613     
  74247.5        2129.29        3412.74        8.08230        4.42097     
  75762.5        2129.29        3417.28        8.09747        4.42587     
  77277.6        2129.29        3422.09        8.11284        4.43060     
  78792.6        2129.29        3426.47        8.12766        4.43549     
  80307.7        2129.29        3431.07        8.14270        4.44028     
  81822.7        2129.29        3435.71        8.15776        4.44506     
  83337.8        2129.29        3440.18        8.17243        4.44979     
  84852.8        2129.29        3444.98        8.18776        4.45456     
  86367.9        2129.29        3449.30        8.20217        4.45930     
  87882.9        2129.29        3453.68        8.21650        4.46391     
  89398.0        2129.29        3458.34        8.23182        4.46891     
  90913.0        2129.29        3462.82        8.24649        4.47376     
  92428.1        2129.29        3467.18        8.26016        4.47786     
  93943.1        2129.29        3471.88        8.27589        4.48326     
  95458.2        2129.29        3476.30        8.29032        4.48799     
  96973.2        2129.29        3480.99        8.30536        4.49297     
  98488.3        2129.29        3485.48        8.31997        4.49785     
  100003.        2129.29        3490.33        8.33563        4.50308     
  101518.        2129.29        3494.80        8.35027        4.50808     
  103033.        2129.29        3499.38        8.36515        4.51317     
  104548.        2129.29        3504.17        8.38065        4.51850     
  106064.        2129.29        3508.77        8.39544        4.52359     
  107579.        2129.29        3514.28        8.41356        4.53028     
  109094.        2129.29        3518.84        8.42790        4.53514     
  110609.        2129.29        3524.03        8.44451        4.54119     
  112124.        2129.29        3528.56        8.45900        4.54629     
  113639.        2129.29        3533.88        8.47631        4.55283     
  115154.        2129.29        3538.93        8.49236        4.55876     
  116669.        2129.29        3543.87        8.50801        4.56453     
  118184.        2129.29        3549.27        8.52491        4.57088     
  119699.        2129.29        3553.92        8.53902        4.57570     
  121214.        2129.29        3558.94        8.55427        4.58115     
  122729.        2129.29        3563.85        8.56902        4.58626     
  124244.        2129.29        3568.73        8.58407        4.59191     
  125759.        2129.29        3573.56        8.59851        4.59691     
  127274.        2129.29        3578.43        8.61330        4.60232     
  128789.        2129.29        3583.23        8.62793        4.60774     
  130304.        2129.29        3588.01        8.64246        4.61312     
  131819.        2129.29        3592.74        8.65692        4.61859     
  133334.        2129.29        3597.41        8.67125        4.62406     
  134849.        2129.29        3602.19        8.68570        4.62954     
  136365.        2129.29        3606.75        8.69993        4.63525     
  137880.        2129.29        3611.31        8.71399        4.64080     
  139395.        2129.29        3615.97        8.72815        4.64626     
  140910.        2129.29        3620.61        8.74231        4.65184     
  142425.        2129.29        3625.15        8.75632        4.65757     
  143940.        2129.29        3629.70        8.77029        4.66326     
  145455.        2129.29        3661.26        8.89999        4.74724     
  146970.        2129.29        3748.59        9.28645        5.00588     
  148485.        2129.29        3752.51        9.29917        5.01115     
  150000.        2129.29        3757.21        9.31458        5.01825     
  10.0000        2143.43        3105.61        5.87235        2.82099     
  1525.05        2143.43        3113.93        6.81268        4.06370     
  3040.10        2143.43        3122.25        6.86178        4.07336     
  4555.15        2143.43        3129.60        6.89755        4.08137     
  6070.20        2143.43        3136.81        6.93302        4.08938     
  7585.25        2143.43        3144.24        6.97528        4.09840     
  9100.30        2143.43        3151.43        7.01235        4.10672     
  10615.4        2143.43        3158.47        7.05152        4.11547     
  12130.4        2143.43        3164.90        7.07866        4.12242     
  13645.5        2143.43        3171.31        7.10854        4.12984     
  15160.5        2143.43        3177.58        7.13715        4.13706     
  16675.6        2143.43        3183.88        7.16705        4.14457     
  18190.6        2143.43        3190.00        7.19595        4.15193     
  19705.7        2143.43        3195.92        7.21961        4.15837     
  21220.7        2143.43        3201.77        7.24424        4.16499     
  22735.8        2143.43        3207.59        7.26986        4.17184     
  24250.8        2143.43        3213.28        7.29129        4.17786     
  25765.9        2143.43        3218.91        7.31275        4.18387     
  27280.9        2143.43        3224.50        7.33710        4.19053     
  28796.0        2143.43        3230.01        7.35713        4.19622     
  30311.0        2143.43        3235.46        7.37801        4.20212     
  31826.1        2143.43        3240.86        7.39926        4.20811     
  33341.1        2143.43        3246.21        7.41907        4.21376     
  34856.2        2143.43        3254.09        7.45443        4.22364     
  36371.2        2143.43        3266.30        7.51733        4.24089     
  37886.3        2143.43        3273.72        7.55125        4.25113     
  39401.3        2143.43        3280.23        7.57782        4.25935     
  40916.4        2143.43        3288.17        7.61357        4.26995     
  42431.4        2143.43        3293.54        7.63239        4.27586     
  43946.5        2143.43        3302.78        7.67744        4.28924     
  45461.5        2143.43        3312.59        7.72547        4.30359     
  46976.6        2143.43        3317.94        7.74512        4.30985     
  48491.6        2143.43        3323.22        7.76404        4.31587     
  50006.7        2143.43        3329.61        7.78855        4.32371     
  51521.7        2143.43        3335.90        7.81537        4.33237     
  53036.8        2143.43        3342.03        7.83873        4.33999     
  54551.8        2143.43        3346.96        7.85649        4.34571     
  56066.9        2143.43        3351.92        7.87350        4.35117     
  57581.9        2143.43        3357.49        7.89234        4.35721     
  59097.0        2143.43        3362.72        7.91211        4.36374     
  60612.0        2143.43        3368.09        7.93068        4.36974     
  62127.1        2143.43        3372.81        7.94706        4.37508     
  63642.1        2143.43        3377.73        7.96341        4.38029     
  65157.2        2143.43        3382.73        7.97972        4.38541     
  66672.2        2143.43        3387.52        7.99677        4.39106     
  68187.3        2143.43        3392.54        8.01318        4.39624     
  69702.3        2143.43        3397.07        8.02856        4.40122     
  71217.4        2143.43        3401.84        8.04410        4.40613     
  72732.4        2143.43        3406.71        8.06014        4.41121     
  74247.5        2143.43        3411.17        8.07516        4.41609     
  75762.5        2143.43        3415.75        8.09032        4.42096     
  77277.6        2143.43        3420.44        8.10557        4.42578     
  78792.6        2143.43        3425.18        8.12091        4.43058     
  80307.7        2143.43        3429.79        8.13608        4.43547     
  81822.7        2143.43        3434.18        8.15064        4.44015     
  83337.8        2143.43        3438.66        8.16537        4.44490     
  84852.8        2143.43        3443.52        8.18098        4.44985     
  86367.9        2143.43        3447.90        8.19540        4.45453     
  87882.9        2143.43        3452.46        8.21012        4.45918     
  89398.0        2143.43        3456.87        8.22471        4.46400     
  90913.0        2143.43        3461.41        8.23971        4.46898     
  92428.1        2143.43        3466.22        8.25524        4.47401     
  93943.1        2143.43        3470.42        8.26885        4.47837     
  95458.2        2143.43        3475.03        8.28361        4.48312     
  96973.2        2143.43        3479.51        8.29834        4.48807     
  98488.3        2143.43        3484.18        8.31360        4.49326     
  100003.        2143.43        3489.24        8.33013        4.49893     
  101518.        2143.43        3493.34        8.34322        4.50316     
  103033.        2143.43        3498.11        8.35865        4.50839     
  104548.        2143.43        3502.60        8.37320        4.51338     
  106064.        2143.43        3507.90        8.39047        4.51958     
  107579.        2143.43        3513.27        8.40808        4.52608     
  109094.        2143.43        3517.63        8.42196        4.53074     
  110609.        2143.43        3522.78        8.43868        4.53692     
  112124.        2143.43        3527.37        8.45323        4.54202     
  113639.        2143.43        3532.39        8.46934        4.54793     
  115154.        2143.43        3537.51        8.48563        4.55396     
  116669.        2143.43        3542.52        8.50158        4.55989     
  118184.        2143.43        3547.73        8.51781        4.56581     
  119699.        2143.43        3552.65        8.53268        4.57097     
  121214.        2143.43        3557.72        8.54787        4.57622     
  122729.        2143.43        3562.66        8.56289        4.58159     
  124244.        2143.43        3567.49        8.57769        4.58702     
  125759.        2143.43        3572.36        8.59240        4.59225     
  127274.        2143.43        3577.19        8.60716        4.59770     
  128789.        2143.43        3581.98        8.62189        4.60328     
  130304.        2143.43        3586.86        8.63631        4.60826     
  131819.        2143.43        3591.57        8.65078        4.61377     
  133334.        2143.43        3596.20        8.66520        4.61949     
  134849.        2143.43        3600.92        8.67991        4.62548     
  136365.        2143.43        3605.59        8.69410        4.63085     
  137880.        2143.43        3610.15        8.70820        4.63644     
  139395.        2143.43        3614.83        8.72238        4.64185     
  140910.        2143.43        3619.42        8.73650        4.64756     
  142425.        2143.43        3623.99        8.75055        4.65325     
  143940.        2143.43        3628.59        8.76460        4.65885     
  145455.        2143.43        3633.08        8.77843        4.66457     
  146970.        2143.43        3747.46        9.28109        5.00173     
  148485.        2143.43        3751.22        9.29315        5.00657     
  150000.        2143.43        3756.10        9.30918        5.01408     
  10.0000        2157.58        3102.43        5.84677        2.80870     
  1525.05        2157.58        3110.84        6.79149        4.05608     
  3040.10        2157.58        3119.31        6.84202        4.06587     
  4555.15        2157.58        3127.23        6.88635        4.07499     
  6070.20        2157.58        3134.25        6.91890        4.08264     
  7585.25        2157.58        3141.53        6.95768        4.09115     
  9100.30        2157.58        3148.74        6.99432        4.09938     
  10615.4        2157.58        3155.68        7.03040        4.10764     
  12130.4        2157.58        3162.77        7.07144        4.11676     
  13645.5        2157.58        3169.05        7.09778        4.12362     
  15160.5        2157.58        3175.28        7.12412        4.13047     
  16675.6        2157.58        3181.61        7.15420        4.13799     
  18190.6        2157.58        3187.73        7.18168        4.14510     
  19705.7        2157.58        3193.76        7.20917        4.15224     
  21220.7        2157.58        3199.66        7.23417        4.15895     
  22735.8        2157.58        3205.47        7.25780        4.16541     
  24250.8        2157.58        3211.21        7.28123        4.17183     
  25765.9        2157.58        3216.86        7.30332        4.17799     
  27280.9        2157.58        3222.46        7.32657        4.18441     
  28796.0        2157.58        3228.00        7.34808        4.19046     
  30311.0        2157.58        3233.47        7.36917        4.19642     
  31826.1        2157.58        3238.89        7.39021        4.20237     
  33341.1        2157.58        3244.25        7.41023        4.20809     
  34856.2        2157.58        3249.54        7.43056        4.21391     
  36371.2        2157.58        3262.09        7.49530        4.23175     
  37886.3        2157.58        3272.27        7.54532        4.24594     
  39401.3        2157.58        3280.85        7.58609        4.25796     
  40916.4        2157.58        3285.82        7.60303        4.26378     
  42431.4        2157.58        3291.35        7.62261        4.26991     
  43946.5        2157.58        3298.14        7.65188        4.27878     
  45461.5        2157.58        3307.70        7.69851        4.29261     
  46976.6        2157.58        3314.91        7.73019        4.30230     
  48491.6        2157.58        3321.19        7.75533        4.31033     
  50006.7        2157.58        3327.08        7.77691        4.31722     
  51521.7        2157.58        3333.36        7.80356        4.32581     
  53036.8        2157.58        3339.08        7.82494        4.33274     
  54551.8        2157.58        3345.36        7.84886        4.34054     
  56066.9        2157.58        3350.09        7.86556        4.34592     
  57581.9        2157.58        3355.36        7.88325        4.35155     
  59097.0        2157.58        3360.65        7.90317        4.35818     
  60612.0        2157.58        3365.81        7.92095        4.36393     
  62127.1        2157.58        3371.25        7.94018        4.37022     
  63642.1        2157.58        3376.01        7.95581        4.37519     
  65157.2        2157.58        3380.83        7.97156        4.38017     
  66672.2        2157.58        3385.69        7.98871        4.38583     
  68187.3        2157.58        3390.56        8.00484        4.39098     
  69702.3        2157.58        3395.55        8.02163        4.39637     
  71217.4        2157.58        3400.23        8.03676        4.40114     
  72732.4        2157.58        3404.84        8.05226        4.40615     
  74247.5        2157.58        3409.51        8.06782        4.41117     
  75762.5        2157.58        3414.18        8.08307        4.41601     
  77277.6        2157.58        3419.01        8.09873        4.42097     
  78792.6        2157.58        3423.61        8.11388        4.42582     
  80307.7        2157.58        3428.11        8.12876        4.43062     
  81822.7        2157.58        3432.62        8.14351        4.43530     
  83337.8        2157.58        3437.21        8.15850        4.44010     
  84852.8        2157.58        3441.97        8.17396        4.44507     
  86367.9        2157.58        3446.48        8.18857        4.44974     
  87882.9        2157.58        3450.88        8.20298        4.45439     
  89398.0        2157.58        3455.48        8.21824        4.45946     
  90913.0        2157.58        3460.04        8.23305        4.46426     
  92428.1        2157.58        3464.75        8.24843        4.46928     
  93943.1        2157.58        3469.24        8.26279        4.47386     
  95458.2        2157.58        3473.65        8.27730        4.47870     
  96973.2        2157.58        3478.27        8.29221        4.48365     
  98488.3        2157.58        3482.88        8.30719        4.48864     
  100003.        2157.58        3487.89        8.32364        4.49434     
  101518.        2157.58        3492.19        8.33753        4.49893     
  103033.        2157.58        3496.87        8.35266        4.50408     
  104548.        2157.58        3501.32        8.36677        4.50870     
  106064.        2157.58        3506.44        8.38370        4.51489     
  107579.        2157.58        3512.02        8.40199        4.52165     
  109094.        2157.58        3516.27        8.41544        4.52612     
  110609.        2157.58        3521.68        8.43307        4.53269     
  112124.        2157.58        3526.12        8.44699        4.53746     
  113639.        2157.58        3531.21        8.46329        4.54345     
  115154.        2157.58        3536.33        8.47983        4.54965     
  116669.        2157.58        3541.37        8.49586        4.55561     
  118184.        2157.58        3546.48        8.51155        4.56118     
  119699.        2157.58        3551.40        8.52637        4.56626     
  121214.        2157.58        3556.44        8.54175        4.57180     
  122729.        2157.58        3561.39        8.55668        4.57703     
  124244.        2157.58        3566.20        8.57149        4.58250     
  125759.        2157.58        3571.08        8.58623        4.58774     
  127274.        2157.58        3576.09        8.60099        4.59272     
  128789.        2157.58        3580.77        8.61567        4.59851     
  130304.        2157.58        3585.55        8.63022        4.60391     
  131819.        2157.58        3590.29        8.64477        4.60943     
  133334.        2157.58        3595.02        8.65925        4.61496     
  134849.        2157.58        3599.69        8.67384        4.62090     
  136365.        2157.58        3604.38        8.68802        4.62621     
  137880.        2157.58        3609.01        8.70240        4.63203     
  139395.        2157.58        3613.70        8.71660        4.63742     
  140910.        2157.58        3618.29        8.73074        4.64314     
  142425.        2157.58        3622.93        8.74492        4.64874     
  143940.        2157.58        3627.38        8.75858        4.65431     
  145455.        2157.58        3631.97        8.77274        4.66017     
  146970.        2157.58        3723.72        9.17160        4.92682     
  148485.        2157.58        3749.97        9.28723        5.00206     
  150000.        2157.58        3754.85        9.30326        5.00955     
  10.0000        2171.72        3099.21        5.82054        2.79610     
  1525.05        2171.72        3107.94        6.77415        4.04897     
  3040.10        2171.72        3116.43        6.82380        4.05860     
  4555.15        2171.72        3123.86        6.86068        4.06675     
  6070.20        2171.72        3132.08        6.91097        4.07673     
  7585.25        2171.72        3139.05        6.94402        4.08447     
  9100.30        2171.72        3146.76        6.99025        4.09409     
  10615.4        2171.72        3153.68        7.02537        4.10224     
  12130.4        2171.72        3160.22        7.05474        4.10955     
