|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  27280.9        1931.31        3246.62        7.62047        4.31983     
  28796.0        1931.31        3255.02        7.65005        4.33346     
  30311.0        1931.31        3263.08        7.67826        4.34642     
  31826.1        1931.31        3269.02        7.69866        4.35508     
  33341.1        1931.31        3275.43        7.72084        4.36480     
  34856.2        1931.31        3280.85        7.73912        4.37242     
  36371.2        1931.31        3290.08        7.77098        4.38786     
  37886.3        1931.31        3295.88        7.79061        4.39637     
  39401.3        1931.31        3303.00        7.81474        4.40755     
  40916.4        1931.31        3308.20        7.83196        4.41480     
  42431.4        1931.31        3313.16        7.84821        4.42155     
  43946.5        1931.31        3320.09        7.87163        4.43247     
  45461.5        1931.31        3325.09        7.88799        4.43936     
  46976.6        1931.31        3330.77        7.90678        4.44770     
  48491.6        1931.31        3335.63        7.92255        4.45433     
  50006.7        1931.31        3340.37        7.93783        4.46071     
  51521.7        1931.31        3346.04        7.95656        4.46912     
  53036.8        1931.31        3350.76        7.97181        4.47553     
  54551.8        1931.31        3355.83        7.98827        4.48268     
  56066.9        1931.31        3360.46        8.00311        4.48892     
  57581.9        1931.31        3365.16        8.01818        4.49530     
  59097.0        1931.31        3370.07        8.03410        4.50222     
  60612.0        1931.31        3374.59        8.04856        4.50829     
  62127.1        1931.31        3379.32        8.06379        4.51484     
  63642.1        1931.31        3383.77        8.07793        4.52078     
  65157.2        1931.31        3388.24        8.09220        4.52679     
  66672.2        1931.31        3392.88        8.10707        4.53320     
  68187.3        1931.31        3397.24        8.12094        4.53902     
  69702.3        1931.31        3401.72        8.13525        4.54513     
  71217.4        1931.31        3406.09        8.14914        4.55102     
  72732.4        1931.31        3410.54        8.16331        4.55707     
  74247.5        1931.31        3414.78        8.17677        4.56273     
  75762.5        1931.31        3419.02        8.19020        4.56838     
  77277.6        1931.31        3423.35        8.20397        4.57424     
  78792.6        1931.31        3427.65        8.21764        4.58006     
  80307.7        1931.31        3431.77        8.23065        4.58550     
  81822.7        1931.31        3436.00        8.24408        4.59121     
  83337.8        1931.31        3440.14        8.25719        4.59674     
  84852.8        1931.31        3444.24        8.27014        4.60218     
  86367.9        1931.31        3448.44        8.28353        4.60789     
  87882.9        1931.31        3452.54        8.29649        4.61337     
  89398.0        1931.31        3456.65        8.30955        4.61892     
  90913.0        1931.31        3460.69        8.32232        4.62430     
  92428.1        1931.31        3464.69        8.33500        4.62963     
  93943.1        1931.31        3468.79        8.34806        4.63521     
  95458.2        1931.31        3472.77        8.36067        4.64053     
  96973.2        1931.31        3476.78        8.37339        4.64593     
  98488.3        1931.31        3480.76        8.38594        4.65125     
  100003.        1931.31        3484.71        8.39852        4.65656     
  101518.        1931.31        3488.69        8.41111        4.66192     
  103033.        1931.31        3492.61        8.42365        4.66721     
  104548.        1931.31        3496.51        8.43600        4.67245     
  106064.        1931.31        3500.40        8.44833        4.67767     
  107579.        1931.31        3504.26        8.46066        4.68288     
  109094.        1931.31        3508.14        8.47301        4.68813     
  110609.        1931.31        3511.97        8.48520        4.69327     
  112124.        1931.31        3515.82        8.49747        4.69848     
  113639.        1931.31        3519.64        8.50961        4.70364     
  115154.        1931.31        3523.45        8.52174        4.70878     
  116669.        1931.31        3527.25        8.53388        4.71394     
  118184.        1931.31        3531.02        8.54590        4.71904     
  119699.        1931.31        3534.79        8.55795        4.72416     
  121214.        1931.31        3538.52        8.56988        4.72919     
  122729.        1931.31        3542.27        8.58187        4.73428     
  124244.        1931.31        3546.00        8.59382        4.73936     
  125759.        1931.31        3549.72        8.60570        4.74442     
  127274.        1931.31        3553.43        8.61758        4.74947     
  128789.        1931.31        3557.14        8.62948        4.75451     
  130304.        1931.31        3560.79        8.64120        4.75948     
  131819.        1931.31        3564.47        8.65300        4.76450     
  133334.        1931.31        3568.11        8.66470        4.76946     
  134849.        1931.31        3571.76        8.67639        4.77444     
  136365.        1931.31        3575.39        8.68809        4.77941     
  137880.        1931.31        3579.01        8.69972        4.78435     
  139395.        1931.31        3582.62        8.71137        4.78931     
  140910.        1931.31        3586.21        8.72295        4.79422     
  142425.        1931.31        3589.80        8.73449        4.79913     
  143940.        1931.31        3593.38        8.74607        4.80406     
  145455.        1931.31        3596.94        8.75757        4.80895     
  146970.        1931.31        3600.50        8.76905        4.81383     
  148485.        1931.31        3604.04        8.78051        4.81870     
  150000.        1931.31        3607.57        8.79195        4.82357     
  10.0000        1945.45        2911.61        4.89062        2.23112     
  1525.05        1945.45        2935.24        5.02619        2.32013     
  3040.10        1945.45        2960.50        5.18672        2.42464     
  4555.15        1945.45        3072.27        5.80774        2.74054     
  6070.20        1945.45        3080.89        5.83898        2.74581     
  7585.25        1945.45        3089.67        5.87392        2.75189     
  9100.30        1945.45        3097.94        5.90460        2.75727     
  10615.4        1945.45        3180.95        6.53694        2.98767     
  12130.4        1945.45        3186.38        6.55457        2.99257     
  13645.5        1945.45        3193.75        6.58045        3.00102     
  15160.5        1945.45        3201.01        6.60588        3.00936     
  16675.6        1945.45        3207.54        7.48655        4.26443     
  18190.6        1945.45        3212.57        7.50311        4.27074     
  19705.7        1945.45        3217.58        7.51961        4.27704     
  21220.7        1945.45        3222.56        7.53608        4.28334     
  22735.8        1945.45        3227.52        7.55242        4.28960     
  24250.8        1945.45        3232.45        7.56868        4.29585     
  25765.9        1945.45        3237.37        7.58488        4.30209     
  27280.9        1945.45        3244.22        7.60854        4.31243     
  28796.0        1945.45        3251.87        7.63556        4.32461     
  30311.0        1945.45        3260.73        7.66685        4.33929     
  31826.1        1945.45        3267.30        7.68959        4.34927     
  33341.1        1945.45        3275.84        7.71927        4.36329     
  34856.2        1945.45        3278.93        7.72913        4.36611     
  36371.2        1945.45        3285.72        7.75245        4.37664     
  37886.3        1945.45        3293.95        7.78067        4.39010     
  39401.3        1945.45        3300.43        7.80251        4.39999     
  40916.4        1945.45        3306.35        7.82237        4.40875     
  42431.4        1945.45        3311.36        7.83882        4.41561     
  43946.5        1945.45        3318.74        7.86389        4.42751     
  45461.5        1945.45        3323.89        7.88080        4.43471     
  46976.6        1945.45        3329.37        7.89888        4.44265     
  48491.6        1945.45        3334.51        7.91568        4.44988     
  50006.7        1945.45        3338.68        7.92890        4.45505     
  51521.7        1945.45        3344.54        7.94830        4.46387     
  53036.8        1945.45        3349.09        7.96295        4.46992     
  54551.8        1945.45        3354.28        7.97981        4.47731     
  56066.9        1945.45        3358.83        7.99439        4.48339     
  57581.9        1945.45        3363.54        8.00952        4.48981     
  59097.0        1945.45        3368.59        8.02596        4.49702     
  60612.0        1945.45        3373.24        8.04088        4.50338     
  62127.1        1945.45        3377.84        8.05562        4.50964     
  63642.1        1945.45        3382.41        8.07021        4.51585     
  65157.2        1945.45        3386.62        8.08349        4.52128     
  66672.2        1945.45        3391.42        8.09898        4.52806     
  68187.3        1945.45        3395.87        8.11316        4.53407     
  69702.3        1945.45        3400.30        8.12725        4.54005     
  71217.4        1945.45        3404.68        8.14118        4.54594     
  72732.4        1945.45        3408.95        8.15473        4.55163     
  74247.5        1945.45        3413.35        8.16873        4.55760     
  75762.5        1945.45        3417.56        8.18202        4.56318     
  77277.6        1945.45        3421.95        8.19599        4.56917     
  78792.6        1945.45        3426.13        8.20924        4.57473     
  80307.7        1945.45        3430.34        8.22257        4.58036     
  81822.7        1945.45        3434.62        8.23620        4.58618     
  83337.8        1945.45        3438.80        8.24945        4.59179     
  84852.8        1945.45        3442.84        8.26215        4.59709     
  86367.9        1945.45        3447.09        8.27570        4.60290     
  87882.9        1945.45        3451.18        8.28866        4.60838     
  89398.0        1945.45        3455.29        8.30168        4.61390     
  90913.0        1945.45        3459.37        8.31462        4.61938     
  92428.1        1945.45        3463.34        8.32713        4.62463     
  93943.1        1945.45        3467.47        8.34028        4.63026     
  95458.2        1945.45        3471.47        8.35296        4.63562     
  96973.2        1945.45        3475.49        8.36569        4.64102     
  98488.3        1945.45        3479.47        8.37832        4.64637     
  100003.        1945.45        3483.37        8.39067        4.65156     
  101518.        1945.45        3487.38        8.40342        4.65701     
  103033.        1945.45        3491.32        8.41590        4.66229     
  104548.        1945.45        3495.23        8.42832        4.66755     
  106064.        1945.45        3499.11        8.44063        4.67276     
  107579.        1945.45        3502.99        8.45297        4.67798     
  109094.        1945.45        3506.85        8.46527        4.68319     
  110609.        1945.45        3510.71        8.47755        4.68840     
  112124.        1945.45        3514.59        8.48990        4.69366     
  113639.        1945.45        3518.42        8.50208        4.69883     
  115154.        1945.45        3522.20        8.51409        4.70391     
  116669.        1945.45        3526.03        8.52633        4.70913     
  118184.        1945.45        3529.82        8.53840        4.71425     
  119699.        1945.45        3533.58        8.55044        4.71935     
  121214.        1945.45        3537.35        8.56246        4.72446     
  122729.        1945.45        3541.07        8.57435        4.72948     
  124244.        1945.45        3544.83        8.58639        4.73462     
  125759.        1945.45        3548.55        8.59829        4.73967     
  127274.        1945.45        3552.26        8.61015        4.74470     
  128789.        1945.45        3555.95        8.62199        4.74973     
  130304.        1945.45        3559.63        8.63378        4.75474     
  131819.        1945.45        3563.30        8.64556        4.75975     
  133334.        1945.45        3566.96        8.65730        4.76473     
  134849.        1945.45        3570.61        8.66898        4.76970     
  136365.        1945.45        3574.24        8.68070        4.77468     
  137880.        1945.45        3577.86        8.69233        4.77963     
  139395.        1945.45        3581.52        8.70404        4.78460     
  140910.        1945.45        3585.12        8.71564        4.78953     
  142425.        1945.45        3588.67        8.72714        4.79443     
  143940.        1945.45        3592.26        8.73874        4.79937     
  145455.        1945.45        3595.83        8.75024        4.80426     
  146970.        1945.45        3599.39        8.76176        4.80916     
  148485.        1945.45        3602.94        8.77321        4.81403     
  150000.        1945.45        3606.48        8.78466        4.81891     
  10.0000        1959.60        2887.71        4.66335        2.05288     
  1525.05        1959.60        2910.60        4.78815        2.13725     
  3040.10        1959.60        2939.87        4.98837        2.27701     
  4555.15        1959.60        2969.95        5.20584        2.42466     
  6070.20        1959.60        3079.56        5.83826        2.74290     
  7585.25        1959.60        3087.87        5.86797        2.74801     
  9100.30        1959.60        3096.23        5.89977        2.75360     
  10615.4        1959.60        3170.06        6.45610        2.95688     
  12130.4        1959.60        3185.15        6.54880        2.98926     
  13645.5        1959.60        3192.19        6.57327        2.99712     
  15160.5        1959.60        3198.97        6.59663        3.00459     
  16675.6        1959.60        3205.82        7.47736        4.25848     
  18190.6        1959.60        3210.86        7.49396        4.26481     
  19705.7        1959.60        3215.88        7.51048        4.27112     
  21220.7        1959.60        3220.88        7.52696        4.27743     
  22735.8        1959.60        3225.84        7.54333        4.28371     
  24250.8        1959.60        3230.79        7.55964        4.28998     
  25765.9        1959.60        3235.71        7.57583        4.29623     
  27280.9        1959.60        3241.33        7.59478        4.30399     
  28796.0        1959.60        3250.45        7.62726        4.31923     
  30311.0        1959.60        3259.21        7.65817        4.33374     
  31826.1        1959.60        3266.25        7.68264        4.34471     
  33341.1        1959.60        3273.98        7.70951        4.35715     
  34856.2        1959.60        3280.82        7.73303        4.36776     
  36371.2        1959.60        3287.26        7.75493        4.37754     
  37886.3        1959.60        3292.11        7.77103        4.38402     
  39401.3        1959.60        3299.06        7.79460        4.39491     
  40916.4        1959.60        3304.88        7.81412        4.40348     
  42431.4        1959.60        3311.45        7.83633        4.41368     
  43946.5        1959.60        3316.87        7.85427        4.42145     
  45461.5        1959.60        3322.32        7.87225        4.42929     
  46976.6        1959.60        3327.58        7.88954        4.43676     
  48491.6        1959.60        3332.73        7.90638        4.44402     
  50006.7        1959.60        3337.76        7.92276        4.45103     
  51521.7        1959.60        3342.85        7.93935        4.45821     
  53036.8        1959.60        3347.55        7.95447        4.46454     
  54551.8        1959.60        3352.50        7.97052        4.47146     
  56066.9        1959.60        3357.48        7.98669        4.47846     
  57581.9        1959.60        3361.94        8.00084        4.48432     
  59097.0        1959.60        3366.97        8.01724        4.49151     
  60612.0        1959.60        3371.64        8.03225        4.49791     
  62127.1        1959.60        3376.26        8.04704        4.50421     
  63642.1        1959.60        3380.83        8.06164        4.51041     
  65157.2        1959.60        3385.38        8.07619        4.51661     
  66672.2        1959.60        3389.87        8.09048        4.52267     
  68187.3        1959.60        3394.34        8.10474        4.52873     
  69702.3        1959.60        3398.77        8.11883        4.53471     
  71217.4        1959.60        3403.16        8.13278        4.54062     
  72732.4        1959.60        3407.54        8.14673        4.54655     
  74247.5        1959.60        3411.88        8.16048        4.55237     
  75762.5        1959.60        3416.18        8.17411        4.55814     
  77277.6        1959.60        3420.40        8.18747        4.56377     
  78792.6        1959.60        3424.69        8.20110        4.56956     
  80307.7        1959.60        3428.97        8.21471        4.57536     
  81822.7        1959.60        3433.20        8.22809        4.58103     
  83337.8        1959.60        3437.39        8.24135        4.58666     
  84852.8        1959.60        3441.56        8.25457        4.59227     
  86367.9        1959.60        3445.69        8.26765        4.59780     
  87882.9        1959.60        3449.82        8.28073        4.60334     
  89398.0        1959.60        3453.92        8.29373        4.60885     
  90913.0        1959.60        3458.01        8.30668        4.61434     
  92428.1        1959.60        3462.08        8.31957        4.61981     
  93943.1        1959.60        3466.11        8.33236        4.62523     
  95458.2        1959.60        3470.15        8.34512        4.63064     
  96973.2        1959.60        3474.15        8.35782        4.63601     
  98488.3        1959.60        3478.14        8.37045        4.64137     
  100003.        1959.60        3482.13        8.38309        4.64674     
  101518.        1959.60        3486.08        8.39561        4.65204     
  103033.        1959.60        3490.01        8.40811        4.65734     
  104548.        1959.60        3493.94        8.42057        4.66262     
  106064.        1959.60        3497.84        8.43296        4.66787     
  107579.        1959.60        3501.72        8.44527        4.67308     
  109094.        1959.60        3505.59        8.45759        4.67831     
  110609.        1959.60        3509.48        8.46996        4.68357     
  112124.        1959.60        3513.33        8.48221        4.68877     
  113639.        1959.60        3517.17        8.49440        4.69395     
  115154.        1959.60        3520.99        8.50657        4.69911     
  116669.        1959.60        3524.79        8.51869        4.70426     
  118184.        1959.60        3528.59        8.53080        4.70940     
  119699.        1959.60        3532.37        8.54286        4.71452     
  121214.        1959.60        3536.14        8.55489        4.71963     
  122729.        1959.60        3539.90        8.56688        4.72473     
  124244.        1959.60        3543.63        8.57883        4.72980     
  125759.        1959.60        3547.37        8.59076        4.73487     
  127274.        1959.60        3551.08        8.60264        4.73992     
  128789.        1959.60        3554.78        8.61449        4.74495     
  130304.        1959.60        3558.46        8.62630        4.74997     
  131819.        1959.60        3562.14        8.63808        4.75498     
  133334.        1959.60        3565.79        8.64984        4.75997     
  134849.        1959.60        3569.46        8.66158        4.76497     
  136365.        1959.60        3573.12        8.67330        4.76995     
  137880.        1959.60        3576.76        8.68499        4.77492     
  139395.        1959.60        3580.38        8.69663        4.77988     
  140910.        1959.60        3583.97        8.70823        4.78482     
  142425.        1959.60        3587.56        8.71981        4.78974     
  143940.        1959.60        3591.15        8.73137        4.79466     
  145455.        1959.60        3594.72        8.74291        4.79957     
  146970.        1959.60        3598.29        8.75441        4.80446     
  148485.        1959.60        3601.84        8.76589        4.80935     
  150000.        1959.60        3605.38        8.77733        4.81422     
  10.0000        1973.74        2870.16        4.49747        1.91818     
  1525.05        1973.74        2898.90        4.68347        2.05533     
  3040.10        1973.74        2917.93        4.77129        2.10910     
  4555.15        1973.74        2947.43        4.98126        2.25740     
  6070.20        1973.74        3044.37        5.46231        2.50947     
  7585.25        1973.74        3075.70        5.74240        2.67244     
  9100.30        1973.74        3094.51        5.89470        2.74987     
  10615.4        1973.74        3102.64        5.92549        2.75538     
  12130.4        1973.74        3176.26        6.48344        2.96394     
  13645.5        1973.74        3190.47        6.56545        2.99295     
  15160.5        1973.74        3196.88        6.58725        2.99974     
  16675.6        1973.74        3204.11        7.46811        4.25251     
  18190.6        1973.74        3209.16        7.48477        4.25887     
  19705.7        1973.74        3214.18        7.50128        4.26518     
  21220.7        1973.74        3219.19        7.51774        4.27148     
  22735.8        1973.74        3224.17        7.53413        4.27778     
  24250.8        1973.74        3229.13        7.55054        4.28409     
  25765.9        1973.74        3234.06        7.56679        4.29036     
  27280.9        1973.74        3238.97        7.58295        4.29661     
  28796.0        1973.74        3248.03        7.61518        4.31175     
  30311.0        1973.74        3256.66        7.64571        4.32604     
  31826.1        1973.74        3264.26        7.67228        4.33821     
  33341.1        1973.74        3271.93        7.69894        4.35054     
  34856.2        1973.74        3277.94        7.71955        4.35946     
  36371.2        1973.74        3281.91        7.73248        4.36405     
  37886.3        1973.74        3290.48        7.76208        4.37835     
  39401.3        1973.74        3296.72        7.78313        4.38778     
  40916.4        1973.74        3302.43        7.80230        4.39614     
  42431.4        1973.74        3309.52        7.82642        4.40746     
  43946.5        1973.74        3315.03        7.84467        4.41541     
  45461.5        1973.74        3320.47        7.86268        4.42327     
  46976.6        1973.74        3325.75        7.88001        4.43077     
  48491.6        1973.74        3330.98        7.89717        4.43820     
  50006.7        1973.74        3335.30        7.91090        4.44366     
  51521.7        1973.74        3341.11        7.93016        4.45241     
  53036.8        1973.74        3345.86        7.94546        4.45884     
  54551.8        1973.74        3350.72        7.96119        4.46557     
  56066.9        1973.74        3355.68        7.97730        4.47254     
  57581.9        1973.74        3360.19        7.99164        4.47851     
  59097.0        1973.74        3365.35        8.00850        4.48598     
  60612.0        1973.74        3370.04        8.02354        4.49239     
  62127.1        1973.74        3374.67        8.03836        4.49871     
  63642.1        1973.74        3379.25        8.05301        4.50495     
  65157.2        1973.74        3383.81        8.06758        4.51116     
  66672.2        1973.74        3388.32        8.08195        4.51728     
  68187.3        1973.74        3392.81        8.09624        4.52336     
  69702.3        1973.74        3397.25        8.11037        4.52935     
  71217.4        1973.74        3401.67        8.12444        4.53533     
  72732.4        1973.74        3406.05        8.13838        4.54126     
  74247.5        1973.74        3410.39        8.15216        4.54710     
  75762.5        1973.74        3414.68        8.16570        4.55281     
  77277.6        1973.74        3418.96        8.17928        4.55857     
  78792.6        1973.74        3423.22        8.19280        4.56430     
  80307.7        1973.74        3427.54        8.20653        4.57017     
  81822.7        1973.74        3431.77        8.21993        4.57586     
  83337.8        1973.74        3435.98        8.23324        4.58152     
  84852.8        1973.74        3440.15        8.24647        4.58713     
  86367.9        1973.74        3444.31        8.25963        4.59271     
  87882.9        1973.74        3448.44        8.27272        4.59826     
  89398.0        1973.74        3452.55        8.28573        4.60377     
  90913.0        1973.74        3456.63        8.29866        4.60925     
  92428.1        1973.74        3460.71        8.31158        4.61474     
  93943.1        1973.74        3464.77        8.32441        4.62018     
  95458.2        1973.74        3468.81        8.33718        4.62560     
  96973.2        1973.74        3472.82        8.34989        4.63099     
  98488.3        1973.74        3476.84        8.36261        4.63639     
  100003.        1973.74        3480.82        8.37523        4.64175     
  101518.        1973.74        3484.77        8.38779        4.64707     
  103033.        1973.74        3488.71        8.40030        4.65237     
  104548.        1973.74        3492.65        8.41277        4.65766     
  106064.        1973.74        3496.56        8.42520        4.66294     
  107579.        1973.74        3500.45        8.43747        4.66813     
  109094.        1973.74        3504.32        8.44979        4.67336     
  110609.        1973.74        3508.22        8.46221        4.67865     
  112124.        1973.74        3512.08        8.47448        4.68386     
  113639.        1973.74        3515.92        8.48671        4.68905     
  115154.        1973.74        3519.75        8.49889        4.69422     
  116669.        1973.74        3523.56        8.51104        4.69939     
  118184.        1973.74        3527.37        8.52316        4.70454     
  119699.        1973.74        3531.15        8.53523        4.70967     
  121214.        1973.74        3534.93        8.54727        4.71478     
  122729.        1973.74        3538.69        8.55927        4.71988     
  124244.        1973.74        3542.44        8.57126        4.72498     
  125759.        1973.74        3546.18        8.58321        4.73007     
  127274.        1973.74        3549.90        8.59510        4.73512     
  128789.        1973.74        3553.60        8.60695        4.74016     
  130304.        1973.74        3557.29        8.61878        4.74518     
  131819.        1973.74        3560.97        8.63057        4.75020     
  133334.        1973.74        3564.66        8.64237        4.75523     
  134849.        1973.74        3568.32        8.65411        4.76022     
  136365.        1973.74        3571.97        8.66583        4.76521     
  137880.        1973.74        3575.62        8.67753        4.77018     
  139395.        1973.74        3579.24        8.68919        4.77514     
  140910.        1973.74        3582.85        8.70080        4.78007     
  142425.        1973.74        3586.44        8.71239        4.78501     
  143940.        1973.74        3590.04        8.72397        4.78994     
  145455.        1973.74        3593.61        8.73551        4.79486     
  146970.        1973.74        3597.19        8.74703        4.79975     
  148485.        1973.74        3600.74        8.75851        4.80464     
  150000.        1973.74        3604.29        8.76998        4.80952     
  10.0000        1987.88        2855.90        4.36432        1.80705     
  1525.05        1987.88        2879.61        4.49387        1.90076     
  3040.10        1987.88        2909.69        4.70162        2.05510     
  4555.15        1987.88        2936.20        4.87740        2.17850     
  6070.20        1987.88        2949.36        4.91083        2.18897     
  7585.25        1987.88        3046.81        5.42712        2.47212     
  9100.30        1987.88        3072.55        5.64861        2.60080     
  10615.4        1987.88        3090.54        5.79172        2.67521     
  12130.4        1987.88        3108.87        5.95057        2.75713     
  13645.5        1987.88        3187.94        6.55411        2.98728     
  15160.5        1987.88        3194.52        6.57659        2.99437     
  16675.6        1987.88        3201.74        6.60187        3.00273     
  18190.6        1987.88        3207.46        7.47551        4.25290     
  19705.7        1987.88        3212.50        7.49210        4.25924     
  21220.7        1987.88        3217.51        7.50858        4.26556     
  22735.8        1987.88        3222.51        7.52505        4.27190     
  24250.8        1987.88        3227.47        7.54138        4.27818     
  25765.9        1987.88        3232.41        7.55768        4.28447     
  27280.9        1987.88        3237.34        7.57390        4.29074     
  28796.0        1987.88        3245.18        7.60141        4.30330     
  30311.0        1987.88        3253.94        7.63255        4.31793     
  31826.1        1987.88        3261.80        7.66014        4.33069     
  33341.1        1987.88        3269.29        7.68623        4.34269     
  34856.2        1987.88        3276.75        7.71209        4.35466     
  36371.2        1987.88        3280.29        7.72344        4.35831     
  37886.3        1987.88        3287.93        7.74983        4.37074     
  39401.3        1987.88        3294.98        7.77392        4.38193     
  40916.4        1987.88        3301.74        7.79686        4.39251     
  42431.4        1987.88        3307.59        7.81646        4.40120     
  43946.5        1987.88        3313.10        7.83474        4.40917     
  45461.5        1987.88        3318.58        7.85288        4.41710     
  46976.6        1987.88        3323.94        7.87052        4.42479     
  48491.6        1987.88        3329.16        7.88763        4.43220     
  50006.7        1987.88        3333.62        7.90186        4.43794     
  51521.7        1987.88        3339.35        7.92084        4.44653     
  53036.8        1987.88        3344.09        7.93614        4.45297     
  54551.8        1987.88        3349.10        7.95242        4.46002     
  56066.9        1987.88        3354.03        7.96834        4.46689     
  57581.9        1987.88        3358.58        7.98285        4.47295     
  59097.0        1987.88        3363.72        7.99964        4.48038     
  60612.0        1987.88        3368.41        8.01472        4.48682     
  62127.1        1987.88        3373.07        8.02964        4.49320     
  63642.1        1987.88        3377.66        8.04431        4.49945     
  65157.2        1987.88        3382.24        8.05893        4.50569     
  66672.2        1987.88        3386.76        8.07334        4.51183     
  68187.3        1987.88        3391.26        8.08766        4.51793     
  69702.3        1987.88        3395.73        8.10189        4.52399     
  71217.4        1987.88        3400.15        8.11596        4.52997     
  72732.4        1987.88        3404.55        8.12998        4.53594     
  74247.5        1987.88        3408.91        8.14380        4.54181     
  75762.5        1987.88        3413.19        8.15730        4.54750     
  77277.6        1987.88        3417.51        8.17102        4.55334     
  78792.6        1987.88        3421.80        8.18461        4.55912     
  80307.7        1987.88        3426.11        8.19830        4.56497     
  81822.7        1987.88        3430.35        8.21174        4.57068     
  83337.8        1987.88        3434.56        8.22506        4.57633     
  84852.8        1987.88        3438.75        8.23833        4.58197     
  86367.9        1987.88        3442.91        8.25150        4.58756     
  87882.9        1987.88        3447.05        8.26463        4.59313     
  89398.0        1987.88        3451.17        8.27767        4.59867     
  90913.0        1987.88        3455.27        8.29063        4.60417     
  92428.1        1987.88        3459.36        8.30356        4.60966     
  93943.1        1987.88        3463.42        8.31640        4.61511     
  95458.2        1987.88        3467.47        8.32920        4.62054     
  96973.2        1987.88        3471.50        8.34196        4.62596     
  98488.3        1987.88        3475.51        8.35467        4.63136     
  100003.        1987.88        3479.51        8.36734        4.63675     
  101518.        1987.88        3483.47        8.37991        4.64207     
  103033.        1987.88        3487.42        8.39244        4.64739     
  104548.        1987.88        3491.36        8.40494        4.65269     
  106064.        1987.88        3495.28        8.41738        4.65797     
  107579.        1987.88        3499.18        8.42968        4.66318     
  109094.        1987.88        3503.06        8.44203        4.66844     
  110609.        1987.88        3506.98        8.45449        4.67375     
  112124.        1987.88        3510.83        8.46674        4.67894     
  113639.        1987.88        3514.67        8.47897        4.68413     
  115154.        1987.88        3518.51        8.49117        4.68932     
  116669.        1987.88        3522.33        8.50334        4.69450     
  118184.        1987.88        3526.14        8.51548        4.69966     
  119699.        1987.88        3529.94        8.52758        4.70480     
  121214.        1987.88        3533.72        8.53962        4.70992     
  122729.        1987.88        3537.49        8.55164        4.71503     
  124244.        1987.88        3541.25        8.56364        4.72014     
  125759.        1987.88        3544.99        8.57560        4.72523     
  127274.        1987.88        3548.73        8.58753        4.73031     
  128789.        1987.88        3552.43        8.59939        4.73535     
  130304.        1987.88        3556.12        8.61122        4.74038     
  131819.        1987.88        3559.82        8.62305        4.74542     
  133334.        1987.88        3563.50        8.63484        4.75044     
  134849.        1987.88        3567.17        8.64661        4.75545     
  136365.        1987.88        3570.83        8.65834        4.76044     
  137880.        1987.88        3574.48        8.67005        4.76543     
  139395.        1987.88        3578.11        8.68171        4.77039     
  140910.        1987.88        3581.73        8.69334        4.77534     
  142425.        1987.88        3585.33        8.70495        4.78027     
  143940.        1987.88        3588.93        8.71653        4.78520     
  145455.        1987.88        3592.51        8.72809        4.79013     
  146970.        1987.88        3596.09        8.73962        4.79503     
  148485.        1987.88        3599.65        8.75112        4.79993     
  150000.        1987.88        3603.20        8.76259        4.80482     
  10.0000        2002.02        2845.73        4.27513        1.73179     
  1525.05        2002.02        2869.95        4.40897        1.83103     
  3040.10        2002.02        2888.84        4.48909        1.88112     
  4555.15        2002.02        2910.84        4.61156        1.96640     
  6070.20        2002.02        2941.36        4.84014        2.13508     
  7585.25        2002.02        3024.27        5.18521        2.30801     
  9100.30        2002.02        3055.35        5.46238        2.48250     
  10615.4        2002.02        3072.98        5.59295        2.55234     
  12130.4        2002.02        3099.66        5.84936        2.69697     
  13645.5        2002.02        3171.33        6.42710        2.93768     
  15160.5        2002.02        3192.40        6.56699        2.98944     
  16675.6        2002.02        3199.58        6.59202        2.99769     
  18190.6        2002.02        3205.75        7.46621        4.24690     
  19705.7        2002.02        3210.80        7.48285        4.25327     
  21220.7        2002.02        3215.83        7.49939        4.25962     
  22735.8        2002.02        3220.83        7.51584        4.26594     
  24250.8        2002.02        3225.80        7.53219        4.27224     
  25765.9        2002.02        3230.76        7.54852        4.27855     
  27280.9        2002.02        3235.69        7.56475        4.28482     
  28796.0        2002.02        3242.19        7.58715        4.29456     
  30311.0        2002.02        3250.59        7.61696        4.30844     
  31826.1        2002.02        3259.36        7.64801        4.32316     
  33341.1        2002.02        3267.15        7.67527        4.33584     
  34856.2        2002.02        3274.46        7.70063        4.34753     
  36371.2        2002.02        3277.58        7.71049        4.35029     
  37886.3        2002.02        3287.17        7.74402        4.36689     
  39401.3        2002.02        3292.61        7.76227        4.37467     
  40916.4        2002.02        3299.27        7.78490        4.38507     
  42431.4        2002.02        3305.63        7.80634        4.39483     
  43946.5        2002.02        3311.15        7.82467        4.40283     
  45461.5        2002.02        3316.75        7.84323        4.41104     
  46976.6        2002.02        3322.10        7.86086        4.41871     
  48491.6        2002.02        3327.39        7.87824        4.42629     
  50006.7        2002.02        3331.91        7.89267        4.43215     
  51521.7        2002.02        3337.63        7.91166        4.44074     
  53036.8        2002.02        3342.59        7.92773        4.44765     
  54551.8        2002.02        3347.34        7.94308        4.45413     
  56066.9        2002.02        3352.37        7.95941        4.46124     
