|6.6.6
dunite_hpha02_1.tab                                                                                 
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  116669.        2016.16        3428.05        8.47617        4.67202     
  118184.        2016.16        3431.80        8.48790        4.67722     
  119699.        2016.16        3435.54        8.49959        4.68241     
  121214.        2016.16        3439.26        8.51126        4.68759     
  122729.        2016.16        3442.98        8.52291        4.69276     
  124244.        2016.16        3446.68        8.53452        4.69792     
  125759.        2016.16        3450.36        8.54610        4.70306     
  127274.        2016.16        3454.03        8.55766        4.70819     
  128789.        2016.16        3457.70        8.56920        4.71333     
  130304.        2016.16        3461.36        8.58071        4.71845     
  131819.        2016.16        3465.00        8.59220        4.72357     
  133334.        2016.16        3468.63        8.60367        4.72868     
  134849.        2016.16        3472.25        8.61511        4.73378     
  136365.        2016.16        3475.85        8.62650        4.73886     
  137880.        2016.16        3479.44        8.63789        4.74393     
  139395.        2016.16        3483.29        7.72669        3.35551     
  140910.        2016.16        3497.13        7.53854        3.22937     
  142425.        2016.16        3509.65        7.38474        3.12001     
  143940.        2016.16        3509.37        7.47226        3.17631     
  145455.        2016.16        3532.08        7.14347        2.93540     
  146970.        2016.16        3545.70        6.98829        2.81062     
  148485.        2016.16        3550.91        6.98248        2.79995     
  150000.        2016.16        3565.02        6.82706        2.66786     
  10.0000        2030.30        2833.24        4.12111        1.40608     
  1525.05        2030.30        2850.33        4.19046        1.45534     
  3040.10        2030.30        2867.10        4.26121        1.50380     
  4555.15        2030.30        2884.39        4.34307        1.56225     
  6070.20        2030.30        2901.95        4.43489        1.62928     
  7585.25        2030.30        2919.46        4.53224        1.70007     
  9100.30        2030.30        2945.65        4.75094        1.87345     
  10615.4        2030.30        2959.14        4.74597        1.84847     
  12130.4        2030.30        2984.32        4.89785        1.95413     
  13645.5        2030.30        3015.12        5.08635        2.07811     
  15160.5        2030.30        3058.87        5.60844        2.43522     
  16675.6        2030.30        3072.54        5.71632        2.49576     
  18190.6        2030.30        3101.48        6.07053        2.70076     
  19705.7        2030.30        3107.95        6.08805        2.70449     
  21220.7        2030.30        3116.97        6.15040        2.73368     
  22735.8        2030.30        3138.83        6.45273        2.88976     
  24250.8        2030.30        3159.73        6.77869        3.04084     
  25765.9        2030.30        3164.58        6.79238        3.04491     
  27280.9        2030.30        3169.41        6.80598        3.04897     
  28796.0        2030.30        3174.21        6.81954        3.05303     
  30311.0        2030.30        3178.99        6.83302        3.05708     
  31826.1        2030.30        3183.84        6.84740        3.06146     
  33341.1        2030.30        3188.57        6.86077        3.06550     
  34856.2        2030.30        3194.43        6.88850        3.07542     
  36371.2        2030.30        3199.08        6.90160        3.07944     
  37886.3        2030.30        3203.72        6.91466        3.08347     
  39401.3        2030.30        3208.33        6.92766        3.08749     
  40916.4        2030.30        3212.93        6.94062        3.09150     
  42431.4        2030.30        3217.50        6.95353        3.09550     
  43946.5        2030.30        3229.06        7.86630        4.40381     
  45461.5        2030.30        3233.54        7.87966        4.40951     
  46976.6        2030.30        3238.00        7.89296        4.41518     
  48491.6        2030.30        3242.46        7.90628        4.42088     
  50006.7        2030.30        3246.88        7.91946        4.42651     
  51521.7        2030.30        3251.30        7.93268        4.43217     
  53036.8        2030.30        3255.69        7.94583        4.43780     
  54551.8        2030.30        3260.07        7.95896        4.44344     
  56066.9        2030.30        3264.42        7.97200        4.44904     
  57581.9        2030.30        3268.77        7.98525        4.45487     
  59097.0        2030.30        3273.10        7.99824        4.46046     
  60612.0        2030.30        3277.47        8.01135        4.46616     
  62127.1        2030.30        3281.83        8.02443        4.47185     
  63642.1        2030.30        3286.14        8.03741        4.47749     
  65157.2        2030.30        3290.47        8.05042        4.48318     
  66672.2        2030.30        3294.76        8.06333        4.48879     
  68187.3        2030.30        3299.03        8.07621        4.49441     
  69702.3        2030.30        3303.27        8.08903        4.50000     
  71217.4        2030.30        3307.51        8.10182        4.50558     
  72732.4        2030.30        3311.72        8.11457        4.51115     
  74247.5        2030.30        3315.91        8.12727        4.51669     
  75762.5        2030.30        3320.08        8.13989        4.52221     
  77277.6        2030.30        3324.22        8.15250        4.52771     
  78792.6        2030.30        3328.37        8.16508        4.53322     
  80307.7        2030.30        3332.49        8.17762        4.53870     
  81822.7        2030.30        3336.60        8.19012        4.54418     
  83337.8        2030.30        3340.68        8.20259        4.54964     
  84852.8        2030.30        3344.76        8.21502        4.55510     
  86367.9        2030.30        3348.81        8.22741        4.56053     
  87882.9        2030.30        3352.85        8.23977        4.56596     
  89398.0        2030.30        3356.87        8.25209        4.57136     
  90913.0        2030.30        3360.87        8.26436        4.57675     
  92428.1        2030.30        3364.86        8.27661        4.58214     
  93943.1        2030.30        3368.84        8.28883        4.58752     
  95458.2        2030.30        3372.81        8.30102        4.59288     
  96973.2        2030.30        3376.75        8.31318        4.59824     
  98488.3        2030.30        3380.68        8.32530        4.60357     
  100003.        2030.30        3384.60        8.33738        4.60890     
  101518.        2030.30        3388.50        8.34944        4.61421     
  103033.        2030.30        3392.39        8.36147        4.61952     
  104548.        2030.30        3396.26        8.37346        4.62482     
  106064.        2030.30        3400.12        8.38542        4.63009     
  107579.        2030.30        3403.97        8.39735        4.63537     
  109094.        2030.30        3407.81        8.40927        4.64064     
  110609.        2030.30        3411.62        8.42114        4.64589     
  112124.        2030.30        3415.43        8.43299        4.65114     
  113639.        2030.30        3419.23        8.44481        4.65637     
  115154.        2030.30        3423.01        8.45660        4.66160     
  116669.        2030.30        3426.78        8.46837        4.66682     
  118184.        2030.30        3430.53        8.48011        4.67203     
  119699.        2030.30        3434.28        8.49182        4.67723     
  121214.        2030.30        3438.01        8.50350        4.68242     
  122729.        2030.30        3441.73        8.51516        4.68760     
  124244.        2030.30        3445.44        8.52679        4.69277     
  125759.        2030.30        3449.13        8.53838        4.69792     
  127274.        2030.30        3452.81        8.54995        4.70307     
  128789.        2030.30        3456.48        8.56150        4.70822     
  130304.        2030.30        3460.14        8.57302        4.71335     
  131819.        2030.30        3463.79        8.58453        4.71847     
  133334.        2030.30        3467.42        8.59599        4.72358     
  134849.        2030.30        3476.09        7.58757        3.27717     
  136365.        2030.30        3488.13        7.42948        3.16915     
  137880.        2030.30        3491.41        7.45126        3.17974     
  139395.        2030.30        3505.75        7.25981        3.04269     
  140910.        2030.30        3507.64        7.31063        3.07397     
  142425.        2030.30        3530.89        6.96775        2.81511     
  143940.        2030.30        3521.84        7.21952        2.99878     
  145455.        2030.30        3545.84        6.87654        2.73081     
  146970.        2030.30        3559.39        6.72864        2.60275     
  148485.        2030.30        3569.22        6.64866        2.52737     
  150000.        2030.30        3577.58        6.59587        2.47366     
  10.0000        2044.44        2791.92        3.70946       0.951751     
  1525.05        2044.44        2843.09        4.13311        1.40563     
  3040.10        2044.44        2859.66        4.19940        1.45034     
  4555.15        2044.44        2876.04        4.26836        1.49739     
  6070.20        2044.44        2892.26        4.33972        1.54619     
  7585.25        2044.44        2909.34        4.42869        1.61123     
  9100.30        2044.44        2929.94        4.57123        1.72336     
  10615.4        2044.44        2947.06        4.62324        1.74859     
  12130.4        2044.44        2971.92        4.80442        1.88579     
  13645.5        2044.44        3004.60        5.05115        2.06276     
  15160.5        2044.44        3032.20        5.24954        2.19162     
  16675.6        2044.44        3058.46        5.53134        2.37774     
  18190.6        2044.44        3060.60        5.46164        2.32050     
  19705.7        2044.44        3088.81        5.80369        2.53652     
  21220.7        2044.44        3090.93        5.73846        2.48698     
  22735.8        2044.44        3121.55        6.16478        2.73688     
  24250.8        2044.44        3131.52        6.25109        2.77922     
  25765.9        2044.44        3145.25        6.41944        2.86443     
  27280.9        2044.44        3167.71        6.79883        3.04484     
  28796.0        2044.44        3172.53        6.81238        3.04890     
  30311.0        2044.44        3177.32        6.82588        3.05296     
  31826.1        2044.44        3182.09        6.83931        3.05701     
  33341.1        2044.44        3186.92        6.85365        3.06139     
  34856.2        2044.44        3191.64        6.86695        3.06543     
  36371.2        2044.44        3197.45        6.89448        3.07536     
  37886.3        2044.44        3202.09        6.90755        3.07939     
  39401.3        2044.44        3206.72        6.92057        3.08342     
  40916.4        2044.44        3211.32        6.93354        3.08743     
  42431.4        2044.44        3215.90        6.94646        3.09144     
  43946.5        2044.44        3227.46        7.85783        4.39807     
  45461.5        2044.44        3231.95        7.87122        4.40378     
  46976.6        2044.44        3236.43        7.88454        4.40947     
  48491.6        2044.44        3240.89        7.89786        4.41517     
  50006.7        2044.44        3245.32        7.91105        4.42081     
  51521.7        2044.44        3249.74        7.92427        4.42648     
  53036.8        2044.44        3254.14        7.93744        4.43213     
  54551.8        2044.44        3258.52        7.95058        4.43777     
  56066.9        2044.44        3262.89        7.96366        4.44339     
  57581.9        2044.44        3267.23        7.97669        4.44900     
  59097.0        2044.44        3271.58        7.98992        4.45484     
  60612.0        2044.44        3275.93        8.00299        4.46050     
  62127.1        2044.44        3280.29        8.01607        4.46620     
  63642.1        2044.44        3284.64        8.02912        4.47189     
  65157.2        2044.44        3288.93        8.04203        4.47750     
  66672.2        2044.44        3293.26        8.05504        4.48320     
  68187.3        2044.44        3297.54        8.06794        4.48883     
  69702.3        2044.44        3301.79        8.08078        4.49443     
  71217.4        2044.44        3306.03        8.09358        4.50003     
  72732.4        2044.44        3310.26        8.10634        4.50561     
  74247.5        2044.44        3314.46        8.11906        4.51117     
  75762.5        2044.44        3318.60        8.13166        4.51665     
  77277.6        2044.44        3322.78        8.14432        4.52221     
  78792.6        2044.44        3326.91        8.15688        4.52769     
  80307.7        2044.44        3331.06        8.16947        4.53323     
  81822.7        2044.44        3335.18        8.18199        4.53872     
  83337.8        2044.44        3339.27        8.19447        4.54419     
  84852.8        2044.44        3343.35        8.20691        4.54966     
  86367.9        2044.44        3347.41        8.21932        4.55510     
  87882.9        2044.44        3351.46        8.23169        4.56054     
  89398.0        2044.44        3355.49        8.24402        4.56596     
  90913.0        2044.44        3359.51        8.25632        4.57137     
  92428.1        2044.44        3363.50        8.26858        4.57676     
  93943.1        2044.44        3367.48        8.28081        4.58214     
  95458.2        2044.44        3371.45        8.29301        4.58752     
  96973.2        2044.44        3375.40        8.30518        4.59288     
  98488.3        2044.44        3379.34        8.31731        4.59823     
  100003.        2044.44        3383.26        8.32941        4.60357     
  101518.        2044.44        3387.18        8.34149        4.60890     
  103033.        2044.44        3391.07        8.35353        4.61422     
  104548.        2044.44        3394.95        8.36553        4.61952     
  106064.        2044.44        3398.81        8.37749        4.62481     
  107579.        2044.44        3402.66        8.38944        4.63009     
  109094.        2044.44        3406.51        8.40138        4.63538     
  110609.        2044.44        3410.34        8.41326        4.64064     
  112124.        2044.44        3414.15        8.42513        4.64591     
  113639.        2044.44        3417.95        8.43696        4.65114     
  115154.        2044.44        3421.74        8.44877        4.65639     
  116669.        2044.44        3425.51        8.46054        4.66160     
  118184.        2044.44        3429.27        8.47229        4.66682     
  119699.        2044.44        3433.02        8.48400        4.67202     
  121214.        2044.44        3436.76        8.49570        4.67723     
  122729.        2044.44        3440.48        8.50736        4.68241     
  124244.        2044.44        3444.20        8.51901        4.68760     
  125759.        2044.44        3447.90        8.53063        4.69277     
  127274.        2044.44        3451.59        8.54220        4.69792     
  128789.        2044.44        3455.26        8.55377        4.70308     
  130304.        2044.44        3468.86        7.43488        3.18970     
  131819.        2044.44        3478.78        7.31654        3.10647     
  133334.        2044.44        3488.65        7.20564        3.02510     
  134849.        2044.44        3497.84        7.11343        2.95423     
  136365.        2044.44        3496.09        7.24100        3.04045     
  137880.        2044.44        3517.09        6.92521        2.80253     
  139395.        2044.44        3516.07        7.03697        2.88162     
  140910.        2044.44        3530.39        6.86169        2.74068     
  142425.        2044.44        3540.98        6.76054        2.65289     
  143940.        2044.44        3553.21        6.63369        2.54008     
  145455.        2044.44        3562.94        6.55496        2.46451     
  146970.        2044.44        3571.30        6.50234        2.40997     
  148485.        2044.44        3578.68        6.46806        2.37083     
  150000.        2044.44        3603.23        6.20247        2.12080     
  10.0000        2058.59        2769.22        3.48329       0.607907     
  1525.05        2058.59        2803.60        3.73351       0.964856     
  3040.10        2058.59        2852.02        4.13497        1.39293     
  4555.15        2058.59        2868.69        4.20560        1.44250     
  6070.20        2058.59        2886.26        4.29263        1.50745     
  7585.25        2058.59        2899.84        4.33292        1.52656     
  9100.30        2058.59        2916.81        4.42384        1.59419     
  10615.4        2058.59        2934.55        4.53160        1.67593     
  12130.4        2058.59        2955.24        4.61771        1.73156     
  13645.5        2058.59        2977.70        4.75744        1.83409     
  15160.5        2058.59        3006.42        4.90042        1.92825     
  16675.6        2058.59        3015.95        4.92113        1.93119     
  18190.6        2058.59        3045.19        5.25143        2.17394     
  19705.7        2058.59        3064.84        5.44800        2.30401     
  21220.7        2058.59        3076.73        5.53133        2.35177     
  22735.8        2058.59        3105.05        5.90311        2.58457     
  24250.8        2058.59        3097.44        5.66189        2.42170     
  25765.9        2058.59        3128.17        6.11781        2.69909     
  27280.9        2058.59        3130.88        6.06346        2.66067     
  28796.0        2058.59        3146.53        6.27178        2.77532     
  30311.0        2058.59        3175.65        6.81871        3.04883     
  31826.1        2058.59        3180.42        6.83215        3.05288     
  33341.1        2058.59        3185.18        6.84554        3.05693     
  34856.2        2058.59        3189.99        6.85981        3.06132     
  36371.2        2058.59        3194.70        6.87307        3.06536     
  37886.3        2058.59        3200.47        6.90041        3.07530     
  39401.3        2058.59        3205.10        6.91344        3.07933     
  40916.4        2058.59        3209.71        6.92642        3.08336     
  42431.4        2058.59        3214.31        6.93935        3.08738     
  43946.5        2058.59        3218.88        6.95223        3.09139     
  45461.5        2058.59        3230.36        7.86271        4.39802     
  46976.6        2058.59        3234.85        7.87605        4.40373     
  48491.6        2058.59        3239.32        7.88940        4.40945     
  50006.7        2058.59        3243.77        7.90269        4.41515     
  51521.7        2058.59        3248.18        7.91584        4.42078     
  53036.8        2058.59        3252.59        7.92902        4.42644     
  54551.8        2058.59        3256.98        7.94217        4.43209     
  56066.9        2058.59        3261.36        7.95530        4.43774     
  57581.9        2058.59        3265.71        7.96834        4.44336     
  59097.0        2058.59        3270.07        7.98157        4.44920     
  60612.0        2058.59        3274.39        7.99456        4.45481     
  62127.1        2058.59        3278.76        8.00767        4.46053     
  63642.1        2058.59        3283.10        8.02071        4.46622     
  65157.2        2058.59        3287.45        8.03375        4.47193     
  66672.2        2058.59        3291.73        8.04664        4.47753     
  68187.3        2058.59        3296.04        8.05962        4.48322     
  69702.3        2058.59        3300.31        8.07248        4.48885     
  71217.4        2058.59        3304.56        8.08530        4.49445     
  72732.4        2058.59        3308.79        8.09808        4.50005     
  74247.5        2058.59        3313.00        8.11081        4.50562     
  75762.5        2058.59        3317.17        8.12345        4.51114     
  77277.6        2058.59        3321.35        8.13611        4.51669     
  78792.6        2058.59        3325.48        8.14868        4.52219     
  80307.7        2058.59        3329.63        8.16128        4.52773     
  81822.7        2058.59        3333.76        8.17382        4.53324     
  83337.8        2058.59        3337.86        8.18632        4.53873     
  84852.8        2058.59        3341.95        8.19877        4.54420     
  86367.9        2058.59        3346.02        8.21120        4.54966     
  87882.9        2058.59        3350.07        8.22358        4.55511     
  89398.0        2058.59        3354.11        8.23593        4.56054     
  90913.0        2058.59        3358.13        8.24824        4.56596     
  92428.1        2058.59        3362.14        8.26052        4.57137     
  93943.1        2058.59        3366.12        8.27276        4.57676     
  95458.2        2058.59        3370.10        8.28497        4.58215     
  96973.2        2058.59        3374.06        8.29715        4.58752     
  98488.3        2058.59        3378.00        8.30929        4.59288     
  100003.        2058.59        3381.93        8.32141        4.59823     
  101518.        2058.59        3385.85        8.33349        4.60357     
  103033.        2058.59        3389.75        8.34555        4.60890     
  104548.        2058.59        3393.63        8.35756        4.61420     
  106064.        2058.59        3397.50        8.36955        4.61951     
  107579.        2058.59        3401.36        8.38151        4.62481     
  109094.        2058.59        3405.22        8.39345        4.63011     
  110609.        2058.59        3409.05        8.40536        4.63538     
  112124.        2058.59        3412.86        8.41722        4.64064     
  113639.        2058.59        3416.68        8.42908        4.64591     
  115154.        2058.59        3420.47        8.44089        4.65115     
  116669.        2058.59        3424.25        8.45268        4.65639     
  118184.        2058.59        3428.02        8.46444        4.66161     
  119699.        2058.59        3431.77        8.47617        4.66683     
  121214.        2058.59        3435.52        8.48788        4.67204     
  122729.        2058.59        3439.25        8.49956        4.67724     
  124244.        2058.59        3442.96        8.51120        4.68242     
  125759.        2058.59        3457.17        7.36733        3.15804     
  127274.        2058.59        3469.54        7.18794        3.03312     
  128789.        2058.59        3472.72        7.21931        3.05011     
  130304.        2058.59        3489.68        6.95610        2.85701     
  131819.        2058.59        3492.65        6.99553        2.88056     
  133334.        2058.59        3506.82        6.80657        2.73143     
  134849.        2058.59        3514.83        6.74816        2.67897     
  136365.        2058.59        3509.73        6.94573        2.82626     
  137880.        2058.59        3515.57        6.92800        2.80686     
  139395.        2058.59        3535.47        6.64875        2.57752     
  140910.        2058.59        3543.82        6.59126        2.52190     
  142425.        2058.59        3555.88        6.46899        2.40798     
  143940.        2058.59        3564.84        6.40597        2.34310     
  145455.        2058.59        3572.16        6.37342        2.30469     
  146970.        2058.59        3576.95        6.38577        2.30748     
  148485.        2058.59        3635.10        5.66269        1.56084     
  150000.        2058.59        3652.67        5.50827        1.34501     
  10.0000        2072.73        2779.27        3.63122       0.868888     
  1525.05        2072.73        2807.95        3.81187        1.07483     
  3040.10        2072.73        2796.44        3.53929       0.635781     
  4555.15        2072.73        2860.87        4.13680        1.37999     
  6070.20        2072.73        2877.28        4.20721        1.42989     
  7585.25        2072.73        2891.74        4.25658        1.45833     
  9100.30        2072.73        2907.83        4.33207        1.51245     
  10615.4        2072.73        2925.63        4.43820        1.59513     
  12130.4        2072.73        2942.56        4.53853        1.67030     
  13645.5        2072.73        2958.00        4.56062        1.66908     
  15160.5        2072.73        2991.74        4.82759        1.88075     
  16675.6        2072.73        3012.84        4.90330        1.92155     
  18190.6        2072.73        3034.96        5.12142        2.08035     
  19705.7        2072.73        3069.42        5.54807        2.37541     
  21220.7        2072.73        3062.83        5.33072        2.21316     
  22735.8        2072.73        3093.79        5.73745        2.48231     
  24250.8        2072.73        3089.80        5.55618        2.35244     
  25765.9        2072.73        3116.25        5.92305        2.58378     
  27280.9        2072.73        3119.18        5.86658        2.54086     
  28796.0        2072.73        3123.80        5.83936        2.51557     
  30311.0        2072.73        3145.75        6.17615        2.71582     
  31826.1        2072.73        3154.40        6.24949        2.75247     
  33341.1        2072.73        3171.59        6.53592        2.90455     
  34856.2        2072.73        3183.49        6.72269        2.99546     
  36371.2        2072.73        3193.06        6.86590        3.06125     
  37886.3        2072.73        3197.76        6.87913        3.06529     
  39401.3        2072.73        3202.43        6.89230        3.06932     
  40916.4        2072.73        3208.11        6.91927        3.07928     
  42431.4        2072.73        3212.71        6.93221        3.08330     
  43946.5        2072.73        3217.29        6.94510        3.08732     
  45461.5        2072.73        3228.78        7.85418        4.39226     
  46976.6        2072.73        3233.27        7.86754        4.39798     
  48491.6        2072.73        3237.74        7.88086        4.40369     
  50006.7        2072.73        3242.20        7.89417        4.40940     
  51521.7        2072.73        3246.63        7.90737        4.41506     
  53036.8        2072.73        3251.05        7.92057        4.42074     
  54551.8        2072.73        3255.45        7.93373        4.42640     
  56066.9        2072.73        3259.83        7.94685        4.43205     
  57581.9        2072.73        3264.19        7.95994        4.43770     
  59097.0        2072.73        3268.55        7.97318        4.44356     
  60612.0        2072.73        3272.88        7.98619        4.44918     
  62127.1        2072.73        3277.25        7.99927        4.45487     
  63642.1        2072.73        3281.59        8.01231        4.46056     
  65157.2        2072.73        3285.93        8.02534        4.46626     
  66672.2        2072.73        3290.26        8.03834        4.47195     
  68187.3        2072.73        3294.55        8.05126        4.47760     
  69702.3        2072.73        3298.83        8.06414        4.48324     
  71217.4        2072.73        3303.08        8.07698        4.48886     
  72732.4        2072.73        3307.33        8.08979        4.49448     
  74247.5        2072.73        3311.53        8.10249        4.50003     
  75762.5        2072.73        3315.72        8.11519        4.50560     
  77277.6        2072.73        3319.89        8.12782        4.51113     
  78792.6        2072.73        3324.07        8.14049        4.51670     
  80307.7        2072.73        3328.21        8.15307        4.52223     
  81822.7        2072.73        3332.35        8.16563        4.52775     
  83337.8        2072.73        3336.46        8.17813        4.53325     
  84852.8        2072.73        3340.55        8.19061        4.53873     
  86367.9        2072.73        3344.63        8.20304        4.54420     
  87882.9        2072.73        3348.69        8.21545        4.54967     
  89398.0        2072.73        3352.74        8.22781        4.55511     
  90913.0        2072.73        3356.76        8.24012        4.56054     
  92428.1        2072.73        3360.77        8.25242        4.56596     
  93943.1        2072.73        3364.77        8.26467        4.57136     
  95458.2        2072.73        3368.75        8.27691        4.57677     
  96973.2        2072.73        3372.71        8.28908        4.58214     
  98488.3        2072.73        3376.67        8.30125        4.58752     
  100003.        2072.73        3380.60        8.31337        4.59286     
  101518.        2072.73        3384.53        8.32548        4.59823     
  103033.        2072.73        3388.44        8.33754        4.60357     
  104548.        2072.73        3392.32        8.34956        4.60888     
  106064.        2072.73        3396.21        8.36158        4.61421     
  107579.        2072.73        3400.07        8.37355        4.61951     
  109094.        2072.73        3403.93        8.38550        4.62482     
  110609.        2072.73        3407.77        8.39742        4.63011     
  112124.        2072.73        3411.59        8.40930        4.63538     
  113639.        2072.73        3415.41        8.42116        4.64064     
  115154.        2072.73        3419.73        7.51701        3.27689     
  116669.        2072.73        3426.38        7.44863        3.23216     
  118184.        2072.73        3433.78        7.36526        3.17657     
  119699.        2072.73        3438.16        7.36477        3.17257     
  121214.        2072.73        3449.78        7.18447        3.05026     
  122729.        2072.73        3459.25        7.06765        2.96543     
  124244.        2072.73        3466.73        7.00364        2.91512     
  125759.        2072.73        3468.13        7.08097        2.96481     
  127274.        2072.73        3481.47        6.89100        2.82201     
  128789.        2072.73        3494.33        6.72110        2.68625     
  130304.        2072.73        3498.84        6.73381        2.68970     
  131819.        2072.73        3510.07        6.60863        2.58275     
  133334.        2072.73        3516.26        6.58971        2.56009     
  134849.        2072.73        3521.72        6.58602        2.54981     
  136365.        2072.73        3536.81        6.39687        2.37999     
  137880.        2072.73        3536.40        6.50829        2.46920     
  139395.        2072.73        3546.43        6.42155        2.38550     
  140910.        2072.73        3554.03        6.38218        2.34195     
  142425.        2072.73        3566.46        6.26284        2.22397     
  143940.        2072.73        3609.86        5.73180        1.68543     
  145455.        2072.73        3625.15        5.60526        1.52295     
  146970.        2072.73        3641.24        5.47019        1.33100     
  148485.        2072.73        3649.06        5.45370        1.29135     
  150000.        2072.73        3657.48        5.42921        1.23852     
  10.0000        2086.87        2760.30        3.44766       0.574714     
  1525.05        2086.87        2795.55        3.70505       0.950279     
  3040.10        2086.87        2814.97        3.78702        1.02446     
  4555.15        2086.87        2817.25        3.67416       0.835291     
  6070.20        2086.87        2869.73        4.13961        1.36787     
  7585.25        2086.87        2884.46        4.19022        1.39803     
  9100.30        2086.87        2899.97        4.25642        1.44411     
  10615.4        2086.87        2915.36        4.32522        1.49222     
  12130.4        2086.87        2932.17        4.42083        1.56587     
  13645.5        2086.87        2942.73        4.42983        1.55574     
  15160.5        2086.87        2976.22        4.67372        1.75671     
  16675.6        2086.87        2997.62        4.78757        1.83547     
  18190.6        2086.87        3018.90        4.90045        1.91000     
  19705.7        2086.87        3039.85        5.10705        2.06097     
  21220.7        2086.87        3054.43        5.22175        2.13618     
  22735.8        2086.87        3055.25        5.10778        2.03658     
  24250.8        2086.87        3089.33        5.57804        2.37007     
  25765.9        2086.87        3098.34        5.62325        2.39161     
  27280.9        2086.87        3110.65        5.73403        2.45696     
  28796.0        2086.87        3107.77        5.55174        2.32331     
  30311.0        2086.87        3134.26        5.96592        2.59023     
  31826.1        2086.87        3137.77        5.91571        2.55111     
  33341.1        2086.87        3144.50        5.93426        2.55549     
  34856.2        2086.87        3157.39        6.10253        2.65410     
  36371.2        2086.87        3169.48        6.26931        2.74790     
  37886.3        2086.87        3184.00        6.52175        2.88477     
  39401.3        2086.87        3194.31        6.68468        2.96661     
  40916.4        2086.87        3204.43        6.86371        3.05272     
  42431.4        2086.87        3211.12        6.92504        3.07922     
  43946.5        2086.87        3215.71        6.93794        3.08325     
  45461.5        2086.87        3227.19        7.84563        4.38649     
  46976.6        2086.87        3231.69        7.85900        4.39221     
  48491.6        2086.87        3236.17        7.87233        4.39793     
  50006.7        2086.87        3240.63        7.88562        4.40364     
  51521.7        2086.87        3245.08        7.89887        4.40933     
  53036.8        2086.87        3249.50        7.91208        4.41502     
  54551.8        2086.87        3253.91        7.92526        4.42070     
  56066.9        2086.87        3258.30        7.93839        4.42636     
  57581.9        2086.87        3262.68        7.95149        4.43202     
  59097.0        2086.87        3267.03        7.96456        4.43767     
  60612.0        2086.87        3271.38        7.97777        4.44352     
  62127.1        2086.87        3275.72        7.99081        4.44918     
  63642.1        2086.87        3280.09        8.00389        4.45490     
  65157.2        2086.87        3284.44        8.01694        4.46062     
  66672.2        2086.87        3288.76        8.02993        4.46630     
  68187.3        2086.87        3293.06        8.04287        4.47197     
  69702.3        2086.87        3297.32        8.05571        4.47758     
  71217.4        2086.87        3301.62        8.06863        4.48326     
  72732.4        2086.87        3305.87        8.08146        4.48889     
  74247.5        2086.87        3310.05        8.09412        4.49441     
  75762.5        2086.87        3314.27        8.10687        4.50002     
  77277.6        2086.87        3318.48        8.11959        4.50562     
  78792.6        2086.87        3322.63        8.13219        4.51114     
  80307.7        2086.87        3326.81        8.14483        4.51672     
  81822.7        2086.87        3330.94        8.15740        4.52225     
  83337.8        2086.87        3335.06        8.16992        4.52776     
  84852.8        2086.87        3339.16        8.18240        4.53325     
  86367.9        2086.87        3343.24        8.19486        4.53874     
  87882.9        2086.87        3347.31        8.20727        4.54421     
  89398.0        2086.87        3351.36        8.21965        4.54967     
  90913.0        2086.87        3355.39        8.23198        4.55510     
  92428.1        2086.87        3359.41        8.24428        4.56053     
  93943.1        2086.87        3363.42        8.25656        4.56596     
  95458.2        2086.87        3367.41        8.26880        4.57137     
  96973.2        2086.87        3371.38        8.28100        4.57676     
  98488.3        2086.87        3375.33        8.29316        4.58213     
  100003.        2086.87        3379.28        8.30531        4.58751     
  101518.        2086.87        3383.20        8.31741        4.59286     
  103033.        2086.87        3387.13        8.32951        4.59823     
  104548.        2086.87        3391.02        8.34154        4.60356     
  106064.        2086.87        3394.91        8.35356        4.60889     
  107579.        2086.87        3398.79        8.36556        4.61421     
  109094.        2086.87        3405.52        7.38632        3.21090     
  110609.        2086.87        3412.76        7.29422        3.15085     
  112124.        2086.87        3420.10        7.20659        3.09141     
  113639.        2086.87        3428.63        7.09235        3.01215     
  115154.        2086.87        3433.54        7.08549        3.00295     
  116669.        2086.87        3438.69        7.07313        2.98992     
  118184.        2086.87        3446.46        6.99375        2.93033     
  119699.        2086.87        3451.02        6.99985        2.92951     
  121214.        2086.87        3460.11        6.89538        2.84970     
  122729.        2086.87        3467.82        6.83001        2.79607     
  124244.        2086.87        3477.33        6.72641        2.71184     
  125759.        2086.87        3478.90        6.80585        2.76608     
  127274.        2086.87        3488.74        6.70087        2.67923     
  128789.        2086.87        3504.11        6.48363        2.49686     
  130304.        2086.87        3510.93        6.45371        2.46408     
  131819.        2086.87        3517.93        6.42144        2.42873     
  133334.        2086.87        3524.77        6.39364        2.39665     
  134849.        2086.87        3535.37        6.29337        2.29907     
  136365.        2086.87        3540.21        6.30756        2.30332     
  137880.        2086.87        3547.79        6.26984        2.26001     
  139395.        2086.87        3580.96        5.85582        1.85693     
  140910.        2086.87        3591.20        5.79751        1.78453     
  142425.        2086.87        3604.84        5.69148        1.65543     
  143940.        2086.87        3625.42        5.49102        1.39662     
  145455.        2086.87        3639.32        5.38856        1.23734     
