|6.6.6
dunite_hp02_1.tab                                                                                   
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  50006.7        1804.04        3272.24        8.04015        4.51055     
  51521.7        1804.04        3276.58        8.05283        4.51655     
  53036.8        1804.04        3280.92        8.06553        4.52256     
  54551.8        1804.04        3285.27        8.07828        4.52867     
  56066.9        1804.04        3289.53        8.09069        4.53453     
  57581.9        1804.04        3293.81        8.10328        4.54049     
  59097.0        1804.04        3298.10        8.11594        4.54651     
  60612.0        1804.04        3302.32        8.12837        4.55240     
  62127.1        1804.04        3306.53        8.14076        4.55826     
  63642.1        1804.04        3310.72        8.15310        4.56410     
  65157.2        1804.04        3314.90        8.16540        4.56993     
  66672.2        1804.04        3319.05        8.17765        4.57573     
  68187.3        1804.04        3323.18        8.18987        4.58152     
  69702.3        1804.04        3327.30        8.20205        4.58729     
  71217.4        1804.04        3331.40        8.21417        4.59304     
  72732.4        1804.04        3335.48        8.22627        4.59877     
  74247.5        1804.04        3339.55        8.23837        4.60451     
  75762.5        1804.04        3343.59        8.25034        4.61019     
  77277.6        1804.04        3347.63        8.26236        4.61589     
  78792.6        1804.04        3351.64        8.27427        4.62153     
  80307.7        1804.04        3355.65        8.28622        4.62720     
  81822.7        1804.04        3359.64        8.29813        4.63287     
  83337.8        1804.04        3363.61        8.30998        4.63849     
  84852.8        1804.04        3367.56        8.32181        4.64410     
  86367.9        1804.04        3371.51        8.33360        4.64970     
  87882.9        1804.04        3375.43        8.34538        4.65529     
  89398.0        1804.04        3379.34        8.35711        4.66087     
  90913.0        1804.04        3383.24        8.36881        4.66643     
  92428.1        1804.04        3387.12        8.38049        4.67199     
  93943.1        1804.04        3391.00        8.39216        4.67753     
  95458.2        1804.04        3394.86        8.40381        4.68307     
  96973.2        1804.04        3398.70        8.41541        4.68858     
  98488.3        1804.04        3402.53        8.42697        4.69409     
  100003.        1804.04        3406.34        8.43851        4.69958     
  101518.        1804.04        3410.14        8.45002        4.70506     
  103033.        1804.04        3413.93        8.46152        4.71053     
  104548.        1804.04        3417.70        8.47293        4.71596     
  106064.        1804.04        3421.46        8.48436        4.72141     
  107579.        1804.04        3425.22        8.49578        4.72685     
  109094.        1804.04        3428.96        8.50718        4.73229     
  110609.        1804.04        3432.68        8.51855        4.73770     
  112124.        1804.04        3436.39        8.52988        4.74311     
  113639.        1804.04        3440.10        8.54120        4.74851     
  115154.        1804.04        3443.79        8.55251        4.75390     
  116669.        1804.04        3447.47        8.56377        4.75928     
  118184.        1804.04        3451.13        8.57501        4.76464     
  119699.        1804.04        3454.79        8.58622        4.77000     
  121214.        1804.04        3458.42        8.59740        4.77534     
  122729.        1804.04        3462.05        8.60856        4.78066     
  124244.        1804.04        3465.67        8.61969        4.78598     
  125759.        1804.04        3469.27        8.63081        4.79129     
  127274.        1804.04        3472.87        8.64191        4.79660     
  128789.        1804.04        3476.46        8.65301        4.80191     
  130304.        1804.04        3480.03        8.66408        4.80721     
  131819.        1804.04        3483.59        8.67511        4.81249     
  133334.        1804.04        3487.14        8.68611        4.81775     
  134849.        1804.04        3490.68        8.69709        4.82300     
  136365.        1804.04        3494.21        8.70805        4.82825     
  137880.        1804.04        3497.73        8.71899        4.83349     
  139395.        1804.04        3501.24        8.72991        4.83872     
  140910.        1804.04        3504.73        8.74080        4.84395     
  142425.        1804.04        3508.22        8.75168        4.84916     
  143940.        1804.04        3511.70        8.76255        4.85437     
  145455.        1804.04        3515.17        8.77339        4.85956     
  146970.        1804.04        3518.62        8.78421        4.86475     
  148485.        1804.04        3522.07        8.79500        4.86993     
  150000.        1804.04        3525.50        8.80577        4.87509     
  10.0000        1818.18        3107.04        6.68540        3.02597     
  1525.05        1818.18        3112.01        6.69681        3.03043     
  3040.10        1818.18        3117.10        6.71025        3.03481     
  4555.15        1818.18        3122.17        6.72362        3.03918     
  6070.20        1818.18        3127.20        6.73690        3.04353     
  7585.25        1818.18        3132.21        6.75013        3.04788     
  9100.30        1818.18        3137.19        6.76328        3.05222     
  10615.4        1818.18        3142.26        6.77766        3.05718     
  12130.4        1818.18        3148.84        6.80884        3.06657     
  13645.5        1818.18        3153.69        6.82151        3.07089     
  15160.5        1818.18        3158.52        6.83413        3.07521     
  16675.6        1818.18        3163.33        6.84670        3.07951     
  18190.6        1818.18        3168.11        6.85923        3.08380     
  19705.7        1818.18        3172.87        6.87171        3.08809     
  21220.7        1818.18        3177.60        6.88415        3.09236     
  22735.8        1818.18        3182.32        6.89655        3.09663     
  24250.8        1818.18        3187.01        6.90890        3.10089     
  25765.9        1818.18        3191.68        6.92121        3.10514     
  27280.9        1818.18        3196.33        6.93348        3.10938     
  28796.0        1818.18        3200.96        6.94571        3.11361     
  30311.0        1818.18        3205.57        6.95790        3.11784     
  31826.1        1818.18        3210.15        6.97006        3.12205     
  33341.1        1818.18        3214.72        6.98217        3.12626     
  34856.2        1818.18        3226.71        7.90701        4.44645     
  36371.2        1818.18        3231.18        7.91967        4.45239     
  37886.3        1818.18        3235.64        7.93231        4.45832     
  39401.3        1818.18        3240.07        7.94491        4.46423     
  40916.4        1818.18        3244.49        7.95750        4.46988     
  42431.4        1818.18        3248.89        7.97005        4.47577     
  43946.5        1818.18        3253.27        7.98256        4.48165     
  45461.5        1818.18        3257.63        7.99505        4.48752     
  46976.6        1818.18        3261.97        8.00751        4.49337     
  48491.6        1818.18        3266.30        8.01994        4.49922     
  50006.7        1818.18        3270.60        8.03234        4.50505     
  51521.7        1818.18        3274.97        8.04510        4.51110     
  53036.8        1818.18        3279.33        8.05787        4.51717     
  54551.8        1818.18        3283.65        8.07043        4.52317     
  56066.9        1818.18        3287.97        8.08318        4.52923     
  57581.9        1818.18        3292.25        8.09569        4.53516     
  59097.0        1818.18        3296.49        8.10812        4.54105     
  60612.0        1818.18        3300.73        8.12059        4.54695     
  62127.1        1818.18        3304.93        8.13289        4.55278     
  63642.1        1818.18        3309.16        8.14542        4.55874     
  65157.2        1818.18        3313.33        8.15765        4.56453     
  66672.2        1818.18        3317.51        8.17002        4.57040     
  68187.3        1818.18        3321.65        8.18226        4.57621     
  69702.3        1818.18        3325.79        8.19450        4.58202     
  71217.4        1818.18        3329.89        8.20664        4.58778     
  72732.4        1818.18        3333.98        8.21874        4.59352     
  74247.5        1818.18        3338.06        8.23083        4.59926     
  75762.5        1818.18        3342.12        8.24289        4.60499     
  77277.6        1818.18        3346.14        8.25480        4.61063     
  78792.6        1818.18        3350.17        8.26679        4.61633     
  80307.7        1818.18        3354.19        8.27878        4.62204     
  81822.7        1818.18        3358.18        8.29070        4.62770     
  83337.8        1818.18        3362.16        8.30257        4.63334     
  84852.8        1818.18        3366.12        8.31439        4.63895     
  86367.9        1818.18        3370.07        8.32620        4.64457     
  87882.9        1818.18        3374.00        8.33798        4.65016     
  89398.0        1818.18        3377.92        8.34974        4.65575     
  90913.0        1818.18        3381.83        8.36145        4.66133     
  92428.1        1818.18        3385.71        8.37311        4.66687     
  93943.1        1818.18        3389.59        8.38480        4.67244     
  95458.2        1818.18        3393.46        8.39647        4.67799     
  96973.2        1818.18        3397.31        8.40808        4.68352     
  98488.3        1818.18        3401.14        8.41966        4.68903     
  100003.        1818.18        3404.96        8.43120        4.69453     
  101518.        1818.18        3408.77        8.44273        4.70003     
  103033.        1818.18        3412.56        8.45423        4.70551     
  104548.        1818.18        3416.35        8.46571        4.71098     
  106064.        1818.18        3420.11        8.47713        4.71642     
  107579.        1818.18        3423.87        8.48856        4.72188     
  109094.        1818.18        3427.61        8.49992        4.72729     
  110609.        1818.18        3431.34        8.51131        4.73273     
  112124.        1818.18        3435.06        8.52266        4.73815     
  113639.        1818.18        3438.77        8.53399        4.74355     
  115154.        1818.18        3442.46        8.54527        4.74894     
  116669.        1818.18        3446.15        8.55658        4.75434     
  118184.        1818.18        3449.82        8.56783        4.75972     
  119699.        1818.18        3453.48        8.57906        4.76509     
  121214.        1818.18        3457.13        8.59026        4.77044     
  122729.        1818.18        3460.76        8.60142        4.77577     
  124244.        1818.18        3464.38        8.61257        4.78111     
  125759.        1818.18        3467.99        8.62367        4.78641     
  127274.        1818.18        3471.59        8.63479        4.79173     
  128789.        1818.18        3475.18        8.64588        4.79704     
  130304.        1818.18        3478.76        8.65698        4.80236     
  131819.        1818.18        3482.33        8.66803        4.80765     
  133334.        1818.18        3485.89        8.67905        4.81293     
  134849.        1818.18        3489.43        8.69000        4.81817     
  136365.        1818.18        3492.97        8.70100        4.82344     
  137880.        1818.18        3496.49        8.71194        4.82869     
  139395.        1818.18        3500.00        8.72287        4.83393     
  140910.        1818.18        3503.50        8.73378        4.83916     
  142425.        1818.18        3506.99        8.74467        4.84438     
  143940.        1818.18        3510.47        8.75553        4.84960     
  145455.        1818.18        3513.95        8.76639        4.85480     
  146970.        1818.18        3517.41        8.77721        4.85999     
  148485.        1818.18        3520.86        8.78801        4.86518     
  150000.        1818.18        3524.30        8.79879        4.87036     
  10.0000        1832.32        3105.15        6.67888        3.02187     
  1525.05        1832.32        3110.13        6.69030        3.02634     
  3040.10        1832.32        3115.23        6.70374        3.03073     
  4555.15        1832.32        3120.30        6.71712        3.03510     
  6070.20        1832.32        3125.35        6.73042        3.03947     
  7585.25        1832.32        3130.37        6.74365        3.04383     
  9100.30        1832.32        3135.36        6.75681        3.04818     
  10615.4        1832.32        3140.44        6.77120        3.05315     
  12130.4        1832.32        3145.37        6.78421        3.05747     
  13645.5        1832.32        3151.90        6.81505        3.06688     
  15160.5        1832.32        3156.74        6.82767        3.07120     
  16675.6        1832.32        3161.55        6.84025        3.07551     
  18190.6        1832.32        3166.34        6.85279        3.07981     
  19705.7        1832.32        3171.11        6.86528        3.08411     
  21220.7        1832.32        3175.86        6.87772        3.08839     
  22735.8        1832.32        3180.58        6.89013        3.09267     
  24250.8        1832.32        3185.28        6.90249        3.09694     
  25765.9        1832.32        3189.96        6.91480        3.10120     
  27280.9        1832.32        3194.62        6.92708        3.10545     
  28796.0        1832.32        3199.26        6.93932        3.10969     
  30311.0        1832.32        3203.88        6.95152        3.11392     
  31826.1        1832.32        3208.47        6.96368        3.11815     
  33341.1        1832.32        3213.05        6.97580        3.12236     
  34856.2        1832.32        3217.60        6.98788        3.12657     
  36371.2        1832.32        3229.52        7.91193        4.44689     
  37886.3        1832.32        3233.98        7.92458        4.45283     
  39401.3        1832.32        3238.42        7.93719        4.45875     
  40916.4        1832.32        3242.84        7.94978        4.46467     
  42431.4        1832.32        3247.25        7.96234        4.47057     
  43946.5        1832.32        3251.64        7.97488        4.47621     
  45461.5        1832.32        3256.01        7.98737        4.48209     
  46976.6        1832.32        3260.36        7.99984        4.48796     
  48491.6        1832.32        3264.69        8.01228        4.49382     
  50006.7        1832.32        3269.01        8.02469        4.49966     
  51521.7        1832.32        3273.36        8.03735        4.50566     
  53036.8        1832.32        3277.72        8.05003        4.51173     
  54551.8        1832.32        3282.05        8.06268        4.51773     
  56066.9        1832.32        3286.37        8.07533        4.52374     
  57581.9        1832.32        3290.62        8.08770        4.52959     
  59097.0        1832.32        3294.89        8.10023        4.53554     
  60612.0        1832.32        3299.14        8.11274        4.54148     
  62127.1        1832.32        3303.36        8.12512        4.54735     
  63642.1        1832.32        3307.62        8.13776        4.55339     
  65157.2        1832.32        3311.80        8.15004        4.55921     
  66672.2        1832.32        3315.95        8.16227        4.56501     
  68187.3        1832.32        3320.11        8.17456        4.57085     
  69702.3        1832.32        3324.27        8.18688        4.57672     
  71217.4        1832.32        3328.38        8.19900        4.58246     
  72732.4        1832.32        3332.49        8.21120        4.58827     
  74247.5        1832.32        3336.57        8.22328        4.59401     
  75762.5        1832.32        3340.61        8.23524        4.59968     
  77277.6        1832.32        3344.67        8.24732        4.60543     
  78792.6        1832.32        3348.70        8.25928        4.61112     
  80307.7        1832.32        3352.72        8.27123        4.61680     
  81822.7        1832.32        3356.73        8.28321        4.62249     
  83337.8        1832.32        3360.70        8.29504        4.62812     
  84852.8        1832.32        3364.68        8.30695        4.63379     
  86367.9        1832.32        3368.63        8.31872        4.63939     
  87882.9        1832.32        3372.57        8.33052        4.64500     
  89398.0        1832.32        3376.51        8.34236        4.65065     
  90913.0        1832.32        3380.40        8.35398        4.65617     
  92428.1        1832.32        3384.30        8.36572        4.66177     
  93943.1        1832.32        3388.19        8.37741        4.66734     
  95458.2        1832.32        3392.05        8.38903        4.67287     
  96973.2        1832.32        3395.91        8.40069        4.67843     
  98488.3        1832.32        3399.75        8.41225        4.68394     
  100003.        1832.32        3403.58        8.42382        4.68946     
  101518.        1832.32        3407.39        8.43537        4.69497     
  103033.        1832.32        3411.19        8.44688        4.70045     
  104548.        1832.32        3414.98        8.45836        4.70593     
  106064.        1832.32        3418.75        8.46979        4.71139     
  107579.        1832.32        3422.52        8.48127        4.71687     
  109094.        1832.32        3426.27        8.49263        4.72228     
  110609.        1832.32        3430.00        8.50402        4.72773     
  112124.        1832.32        3433.73        8.51540        4.73316     
  113639.        1832.32        3437.45        8.52674        4.73859     
  115154.        1832.32        3441.14        8.53805        4.74399     
  116669.        1832.32        3444.83        8.54931        4.74937     
  118184.        1832.32        3448.51        8.56057        4.75476     
  119699.        1832.32        3452.17        8.57183        4.76014     
  121214.        1832.32        3455.83        8.58308        4.76553     
  122729.        1832.32        3459.47        8.59425        4.77088     
  124244.        1832.32        3463.10        8.60542        4.77622     
  125759.        1832.32        3466.71        8.61654        4.78155     
  127274.        1832.32        3470.32        8.62769        4.78689     
  128789.        1832.32        3473.91        8.63876        4.79219     
  130304.        1832.32        3477.49        8.64981        4.79748     
  131819.        1832.32        3481.07        8.66089        4.80279     
  133334.        1832.32        3484.63        8.67191        4.80807     
  134849.        1832.32        3488.18        8.68291        4.81334     
  136365.        1832.32        3491.72        8.69389        4.81861     
  137880.        1832.32        3495.25        8.70487        4.82388     
  139395.        1832.32        3498.77        8.71581        4.82913     
  140910.        1832.32        3502.27        8.72671        4.83435     
  142425.        1832.32        3505.77        8.73762        4.83959     
  143940.        1832.32        3509.25        8.74849        4.84481     
  145455.        1832.32        3512.73        8.75935        4.85003     
  146970.        1832.32        3516.20        8.77018        4.85523     
  148485.        1832.32        3519.65        8.78100        4.86043     
  150000.        1832.32        3523.09        8.79178        4.86560     
  10.0000        1846.46        3103.25        6.67233        3.01776     
  1525.05        1846.46        3108.24        6.68375        3.02224     
  3040.10        1846.46        3113.36        6.69721        3.02664     
  4555.15        1846.46        3118.44        6.71059        3.03102     
  6070.20        1846.46        3123.50        6.72390        3.03540     
  7585.25        1846.46        3128.53        6.73714        3.03977     
  9100.30        1846.46        3133.53        6.75031        3.04413     
  10615.4        1846.46        3138.51        6.76341        3.04848     
  12130.4        1846.46        3143.57        6.77772        3.05344     
  13645.5        1846.46        3148.48        6.79068        3.05777     
  15160.5        1846.46        3154.95        6.82118        3.06718     
  16675.6        1846.46        3159.78        6.83377        3.07150     
  18190.6        1846.46        3164.58        6.84632        3.07582     
  19705.7        1846.46        3169.36        6.85881        3.08012     
  21220.7        1846.46        3174.11        6.87127        3.08441     
  22735.8        1846.46        3178.85        6.88368        3.08870     
  24250.8        1846.46        3183.56        6.89605        3.09298     
  25765.9        1846.46        3188.24        6.90837        3.09724     
  27280.9        1846.46        3192.91        6.92066        3.10151     
  28796.0        1846.46        3197.56        6.93290        3.10576     
  30311.0        1846.46        3202.19        6.94511        3.11000     
  31826.1        1846.46        3206.79        6.95727        3.11423     
  33341.1        1846.46        3211.37        6.96940        3.11846     
  34856.2        1846.46        3215.94        6.98149        3.12268     
  36371.2        1846.46        3227.85        7.90416        4.44138     
  37886.3        1846.46        3232.32        7.91681        4.44733     
  39401.3        1846.46        3236.77        7.92944        4.45327     
  40916.4        1846.46        3241.20        7.94204        4.45919     
  42431.4        1846.46        3245.61        7.95460        4.46511     
  43946.5        1846.46        3250.01        7.96714        4.47101     
  45461.5        1846.46        3254.39        7.97967        4.47665     
  46976.6        1846.46        3258.75        7.99215        4.48253     
  48491.6        1846.46        3263.09        8.00459        4.48840     
  50006.7        1846.46        3267.42        8.01701        4.49426     
  51521.7        1846.46        3271.76        8.02947        4.50020     
  53036.8        1846.46        3276.12        8.04225        4.50627     
  54551.8        1846.46        3280.45        8.05489        4.51227     
  56066.9        1846.46        3284.79        8.06760        4.51832     
  57581.9        1846.46        3289.08        8.08014        4.52428     
  59097.0        1846.46        3293.36        8.09271        4.53026     
  60612.0        1846.46        3297.59        8.10509        4.53613     
  62127.1        1846.46        3301.84        8.11757        4.54207     
  63642.1        1846.46        3306.07        8.13003        4.54800     
  65157.2        1846.46        3310.23        8.14221        4.55377     
  66672.2        1846.46        3314.43        8.15462        4.55968     
  68187.3        1846.46        3318.61        8.16701        4.56558     
  69702.3        1846.46        3322.75        8.17919        4.57137     
  71217.4        1846.46        3326.88        8.19142        4.57719     
  72732.4        1846.46        3330.99        8.20359        4.58298     
  74247.5        1846.46        3335.06        8.21561        4.58870     
  75762.5        1846.46        3339.15        8.22776        4.59448     
  77277.6        1846.46        3343.20        8.23977        4.60020     
  78792.6        1846.46        3347.24        8.25176        4.60590     
  80307.7        1846.46        3351.27        8.26377        4.61162     
  81822.7        1846.46        3355.26        8.27564        4.61726     
  83337.8        1846.46        3359.27        8.28760        4.62296     
  84852.8        1846.46        3363.24        8.29942        4.62859     
  86367.9        1846.46        3367.20        8.31125        4.63423     
  87882.9        1846.46        3371.15        8.32309        4.63987     
  89398.0        1846.46        3375.08        8.33483        4.64547     
  90913.0        1846.46        3379.00        8.34661        4.65108     
  92428.1        1846.46        3382.89        8.35826        4.65662     
  93943.1        1846.46        3386.79        8.37001        4.66223     
  95458.2        1846.46        3390.67        8.38168        4.66780     
  96973.2        1846.46        3394.53        8.39331        4.67335     
  98488.3        1846.46        3398.37        8.40489        4.67887     
  100003.        1846.46        3402.21        8.41648        4.68441     
  101518.        1846.46        3406.02        8.42800        4.68990     
  103033.        1846.46        3409.84        8.43956        4.69543     
  104548.        1846.46        3413.63        8.45102        4.70090     
  106064.        1846.46        3417.41        8.46253        4.70639     
  107579.        1846.46        3421.18        8.47394        4.71184     
  109094.        1846.46        3424.93        8.48536        4.71730     
  110609.        1846.46        3428.67        8.49675        4.72274     
  112124.        1846.46        3432.41        8.50813        4.72819     
  113639.        1846.46        3436.12        8.51947        4.73361     
  115154.        1846.46        3439.83        8.53077        4.73901     
  116669.        1846.46        3443.52        8.54208        4.74443     
  118184.        1846.46        3447.21        8.55337        4.74984     
  119699.        1846.46        3450.88        8.56461        4.75522     
  121214.        1846.46        3454.53        8.57582        4.76058     
  122729.        1846.46        3458.18        8.58705        4.76596     
  124244.        1846.46        3461.81        8.59820        4.77130     
  125759.        1846.46        3465.44        8.60937        4.77666     
  127274.        1846.46        3469.05        8.62049        4.78198     
  128789.        1846.46        3472.65        8.63158        4.78730     
  130304.        1846.46        3476.23        8.64266        4.79261     
  131819.        1846.46        3479.81        8.65374        4.79793     
  133334.        1846.46        3483.38        8.66478        4.80323     
  134849.        1846.46        3486.93        8.67579        4.80851     
  136365.        1846.46        3490.48        8.68677        4.81379     
  137880.        1846.46        3494.02        8.69777        4.81906     
  139395.        1846.46        3497.53        8.70869        4.82431     
  140910.        1846.46        3501.05        8.71964        4.82956     
  142425.        1846.46        3504.55        8.73052        4.83478     
  143940.        1846.46        3508.04        8.74144        4.84004     
  145455.        1846.46        3511.52        8.75230        4.84525     
  146970.        1846.46        3514.99        8.76313        4.85046     
  148485.        1846.46        3518.45        8.77396        4.85567     
  150000.        1846.46        3521.90        8.78474        4.86085     
  10.0000        1860.61        3069.15        6.34894        2.92561     
  1525.05        1860.61        3106.36        6.67718        3.01813     
  3040.10        1860.61        3111.49        6.69065        3.02254     
  4555.15        1860.61        3116.58        6.70404        3.02694     
  6070.20        1860.61        3121.65        6.71736        3.03132     
  7585.25        1860.61        3126.69        6.73060        3.03570     
  9100.30        1860.61        3131.70        6.74378        3.04007     
  10615.4        1860.61        3136.68        6.75689        3.04442     
  12130.4        1860.61        3141.64        6.76993        3.04877     
  13645.5        1860.61        3146.69        6.78417        3.05374     
  15160.5        1860.61        3153.17        6.81467        3.06316     
  16675.6        1860.61        3158.01        6.82726        3.06749     
  18190.6        1860.61        3162.82        6.83981        3.07181     
  19705.7        1860.61        3167.60        6.85232        3.07612     
  21220.7        1860.61        3172.37        6.86478        3.08043     
  22735.8        1860.61        3177.11        6.87720        3.08472     
  24250.8        1860.61        3181.83        6.88957        3.08901     
  25765.9        1860.61        3186.53        6.90190        3.09328     
  27280.9        1860.61        3191.21        6.91420        3.09755     
  28796.0        1860.61        3195.86        6.92645        3.10182     
  30311.0        1860.61        3200.50        6.93866        3.10607     
  31826.1        1860.61        3205.11        6.95084        3.11031     
  33341.1        1860.61        3209.70        6.96297        3.11454     
  34856.2        1860.61        3214.27        6.97507        3.11877     
  36371.2        1860.61        3226.19        7.89635        4.43585     
  37886.3        1860.61        3230.67        7.90901        4.44181     
  39401.3        1860.61        3235.12        7.92165        4.44776     
  40916.4        1860.61        3239.56        7.93426        4.45370     
  42431.4        1860.61        3243.98        7.94684        4.45963     
  43946.5        1860.61        3248.39        7.95939        4.46554     
  45461.5        1860.61        3252.77        7.97191        4.47145     
  46976.6        1860.61        3257.14        7.98439        4.47734     
  48491.6        1860.61        3261.49        7.99685        4.48322     
  50006.7        1860.61        3265.84        8.00927        4.48888     
  51521.7        1860.61        3270.15        8.02168        4.49474     
  53036.8        1860.61        3274.52        8.03441        4.50079     
  54551.8        1860.61        3278.87        8.04711        4.50684     
  56066.9        1860.61        3283.20        8.05979        4.51287     
  57581.9        1860.61        3287.50        8.07238        4.51886     
  59097.0        1860.61        3291.78        8.08491        4.52483     
  60612.0        1860.61        3296.04        8.09737        4.53075     
  62127.1        1860.61        3300.28        8.10979        4.53666     
  63642.1        1860.61        3304.51        8.12226        4.54260     
  65157.2        1860.61        3308.68        8.13440        4.54835     
  66672.2        1860.61        3312.91        8.14700        4.55437     
  68187.3        1860.61        3317.08        8.15925        4.56021     
  69702.3        1860.61        3321.23        8.17152        4.56605     
  71217.4        1860.61        3325.38        8.18382        4.57192     
  72732.4        1860.61        3329.50        8.19597        4.57770     
  74247.5        1860.61        3333.58        8.20801        4.58343     
  75762.5        1860.61        3337.65        8.22008        4.58918     
  77277.6        1860.61        3341.73        8.23218        4.59495     
  78792.6        1860.61        3345.78        8.24423        4.60068     
  80307.7        1860.61        3349.80        8.25613        4.60635     
  81822.7        1860.61        3353.82        8.26811        4.61206     
  83337.8        1860.61        3357.82        8.28006        4.61776     
  84852.8        1860.61        3361.79        8.29187        4.62338     
  86367.9        1860.61        3365.78        8.30380        4.62908     
  87882.9        1860.61        3369.72        8.31556        4.63469     
  89398.0        1860.61        3373.66        8.32736        4.64031     
  90913.0        1860.61        3377.58        8.33911        4.64591     
  92428.1        1860.61        3381.49        8.35081        4.65150     
  93943.1        1860.61        3385.39        8.36255        4.65711     
  95458.2        1860.61        3389.27        8.37423        4.66268     
  96973.2        1860.61        3393.14        8.38585        4.66823     
  98488.3        1860.61        3397.00        8.39749        4.67379     
  100003.        1860.61        3400.83        8.40905        4.67932     
  101518.        1860.61        3404.66        8.42063        4.68485     
  103033.        1860.61        3408.48        8.43217        4.69037     
  104548.        1860.61        3412.27        8.44366        4.69586     
  106064.        1860.61        3416.06        8.45512        4.70134     
  107579.        1860.61        3419.83        8.46658        4.70682     
  109094.        1860.61        3423.59        8.47802        4.71228     
  110609.        1860.61        3427.35        8.48943        4.71774     
  112124.        1860.61        3431.08        8.50081        4.72319     
  113639.        1860.61        3434.80        8.51216        4.72863     
  115154.        1860.61        3438.51        8.52346        4.73404     
  116669.        1860.61        3442.22        8.53480        4.73947     
  118184.        1860.61        3445.90        8.54608        4.74487     
  119699.        1860.61        3449.58        8.55734        4.75026     
  121214.        1860.61        3453.25        8.56861        4.75568     
  122729.        1860.61        3456.89        8.57978        4.76102     
  124244.        1860.61        3460.53        8.59096        4.76638     
  125759.        1860.61        3464.16        8.60214        4.77174     
  127274.        1860.61        3467.78        8.61327        4.77708     
  128789.        1860.61        3471.38        8.62437        4.78241     
  130304.        1860.61        3474.98        8.63548        4.78773     
  131819.        1860.61        3478.56        8.64655        4.79305     
  133334.        1860.61        3482.13        8.65760        4.79836     
  134849.        1860.61        3485.69        8.66860        4.80364     
  136365.        1860.61        3489.24        8.67965        4.80895     
  137880.        1860.61        3492.78        8.69061        4.81422     
  139395.        1860.61        3496.30        8.70156        4.81948     
  140910.        1860.61        3499.82        8.71250        4.82473     
  142425.        1860.61        3503.33        8.72342        4.82998     
  143940.        1860.61        3506.82        8.73431        4.83522     
  145455.        1860.61        3510.31        8.74520        4.84047     
  146970.        1860.61        3513.79        8.75605        4.84568     
  148485.        1860.61        3517.25        8.76687        4.85088     
  150000.        1860.61        3520.70        8.77768        4.85608     
  10.0000        1874.75        3047.24        6.19256        2.87006     
  1525.05        1874.75        3086.48        6.48317        2.96381     
  3040.10        1874.75        3109.61        6.68406        3.01843     
  4555.15        1874.75        3114.72        6.69745        3.02283     
  6070.20        1874.75        3119.80        6.71078        3.02723     
  7585.25        1874.75        3124.85        6.72403        3.03161     
  9100.30        1874.75        3129.87        6.73722        3.03599     
  10615.4        1874.75        3134.87        6.75034        3.04036     
  12130.4        1874.75        3139.84        6.76339        3.04472     
  13645.5        1874.75        3144.78        6.77638        3.04907     
  15160.5        1874.75        3149.80        6.79055        3.05404     
  16675.6        1874.75        3156.24        6.82072        3.06346     
  18190.6        1874.75        3161.06        6.83328        3.06779     
  19705.7        1874.75        3165.85        6.84579        3.07211     
  21220.7        1874.75        3170.63        6.85826        3.07643     
  22735.8        1874.75        3175.38        6.87069        3.08073     
  24250.8        1874.75        3180.11        6.88307        3.08503     
  25765.9        1874.75        3184.81        6.89541        3.08931     
  27280.9        1874.75        3189.50        6.90771        3.09359     
  28796.0        1874.75        3194.16        6.91997        3.09786     
  30311.0        1874.75        3198.81        6.93219        3.10212     
  31826.1        1874.75        3203.43        6.94437        3.10637     
  33341.1        1874.75        3208.03        6.95651        3.11062     
  34856.2        1874.75        3212.61        6.96861        3.11485     
  36371.2        1874.75        3224.53        7.88851        4.43031     
  37886.3        1874.75        3229.01        7.90118        4.43628     
  39401.3        1874.75        3233.48        7.91383        4.44225     
  40916.4        1874.75        3237.93        7.92645        4.44820     
  42431.4        1874.75        3242.36        7.93904        4.45414     
  43946.5        1874.75        3246.77        7.95160        4.46006     
  45461.5        1874.75        3251.16        7.96413        4.46598     
  46976.6        1874.75        3255.54        7.97663        4.47188     
  48491.6        1874.75        3259.89        7.98910        4.47777     
  50006.7        1874.75        3264.23        8.00154        4.48365     
  51521.7        1874.75        3268.57        8.01394        4.48931     
  53036.8        1874.75        3272.91        8.02650        4.49527     
  54551.8        1874.75        3277.27        8.03922        4.50133     
  56066.9        1874.75        3281.62        8.05197        4.50742     
  57581.9        1874.75        3285.93        8.06458        4.51342     
  59097.0        1874.75        3290.20        8.07700        4.51933     
  60612.0        1874.75        3294.47        8.08952        4.52529     
  62127.1        1874.75        3298.73        8.10203        4.53126     
  63642.1        1874.75        3302.99        8.11460        4.53726     
  65157.2        1874.75        3307.17        8.12682        4.54307     
  66672.2        1874.75        3311.40        8.13934        4.54905     
  68187.3        1874.75        3315.54        8.15145        4.55480     
  69702.3        1874.75        3319.72        8.16380        4.56070     
  71217.4        1874.75        3323.87        8.17610        4.56657     
  72732.4        1874.75        3328.00        8.18829        4.57238     
  74247.5        1874.75        3332.11        8.20045        4.57819     
  75762.5        1874.75        3336.17        8.21242        4.58388     
  77277.6        1874.75        3340.25        8.22452        4.58966     
  78792.6        1874.75        3344.31        8.23657        4.59540     
