|6.6.6
peridotite_hp02_1.tab                                                                               
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  87882.9        1789.90        3466.59        8.32627        4.63701     
  89398.0        1789.90        3470.58        8.33786        4.64246     
  90913.0        1789.90        3474.57        8.34945        4.64788     
  92428.1        1789.90        3478.54        8.36099        4.65333     
  93943.1        1789.90        3482.47        8.37243        4.65869     
  95458.2        1789.90        3486.39        8.38382        4.66401     
  96973.2        1789.90        3490.29        8.39517        4.66930     
  98488.3        1789.90        3494.19        8.40652        4.67464     
  100003.        1789.90        3498.06        8.41780        4.67993     
  101518.        1789.90        3501.93        8.42905        4.68527     
  103033.        1789.90        3505.78        8.44031        4.69057     
  104548.        1789.90        3509.61        8.45150        4.69586     
  106064.        1789.90        3513.41        8.46259        4.70104     
  107579.        1789.90        3517.19        8.47357        4.70622     
  109094.        1789.90        3521.00        8.48475        4.71151     
  110609.        1789.90        3524.78        8.49586        4.71675     
  112124.        1789.90        3528.55        8.50690        4.72195     
  113639.        1789.90        3532.29        8.51783        4.72709     
  115154.        1789.90        3536.02        8.52880        4.73227     
  116669.        1789.90        3539.75        8.53975        4.73746     
  118184.        1789.90        3543.47        8.55068        4.74264     
  119699.        1789.90        3547.16        8.56156        4.74781     
  121214.        1789.90        3550.86        8.57246        4.75298     
  122729.        1789.90        3554.53        8.58326        4.75811     
  124244.        1789.90        3558.19        8.59403        4.76323     
  125759.        1789.90        3561.83        8.60476        4.76832     
  127274.        1789.90        3565.47        8.61550        4.77343     
  128789.        1789.90        3569.10        8.62619        4.77850     
  130304.        1789.90        3572.71        8.63691        4.78360     
  131819.        1789.90        3576.32        8.64758        4.78867     
  133334.        1789.90        3579.92        8.65826        4.79373     
  134849.        1789.90        3583.50        8.66887        4.79878     
  136365.        1789.90        3587.08        8.67947        4.80386     
  137880.        1789.90        3590.64        8.69004        4.80891     
  139395.        1789.90        3594.18        8.70057        4.81392     
  140910.        1789.90        3597.71        8.71107        4.81889     
  142425.        1789.90        3601.24        8.72155        4.82388     
  143940.        1789.90        3604.76        8.73202        4.82890     
  145455.        1789.90        3608.27        8.74249        4.83392     
  146970.        1789.90        3611.77        8.75293        4.83891     
  148485.        1789.90        3615.26        8.76337        4.84391     
  150000.        1789.90        3618.74        8.77374        4.84885     
  10.0000        1804.04        3071.95        6.23335        2.85695     
  1525.05        1804.04        3078.32        6.24448        2.86053     
  3040.10        1804.04        3139.38        6.55205        2.97038     
  4555.15        1804.04        3163.04        6.57943        2.98706     
  6070.20        1804.04        3181.21        6.60373        3.00006     
  7585.25        1804.04        3187.81        6.62218        3.00637     
  9100.30        1804.04        3194.23        6.63995        3.01246     
  10615.4        1804.04        3201.95        6.66294        3.02069     
  12130.4        1804.04        3208.12        6.67979        3.02653     
  13645.5        1804.04        3214.82        7.55910        4.28963     
  15160.5        1804.04        3219.79        7.57205        4.29536     
  16675.6        1804.04        3224.74        7.58498        4.30109     
  18190.6        1804.04        3229.67        7.59786        4.30677     
  19705.7        1804.04        3234.57        7.61072        4.31247     
  21220.7        1804.04        3239.46        7.62355        4.31817     
  22735.8        1804.04        3244.32        7.63633        4.32383     
  24250.8        1804.04        3253.71        7.67045        4.33908     
  25765.9        1804.04        3261.91        7.69911        4.35175     
  27280.9        1804.04        3271.02        7.73246        4.36669     
  28796.0        1804.04        3275.54        7.74383        4.37156     
  30311.0        1804.04        3282.60        7.76764        4.38208     
  31826.1        1804.04        3292.21        7.80409        4.39839     
  33341.1        1804.04        3298.47        7.82434        4.40735     
  34856.2        1804.04        3304.01        7.84123        4.41486     
  36371.2        1804.04        3310.28        7.86185        4.42396     
  37886.3        1804.04        3315.37        7.87678        4.43061     
  39401.3        1804.04        3320.85        7.89372        4.43816     
  40916.4        1804.04        3326.44        7.91128        4.44595     
  42431.4        1804.04        3331.11        7.92438        4.45186     
  43946.5        1804.04        3337.25        7.94491        4.46090     
  45461.5        1804.04        3342.32        7.96021        4.46774     
  46976.6        1804.04        3347.29        7.97509        4.47442     
  48491.6        1804.04        3352.18        7.98962        4.48097     
  50006.7        1804.04        3356.51        8.00146        4.48641     
  51521.7        1804.04        3361.76        8.01796        4.49375     
  53036.8        1804.04        3366.36        8.03128        4.49983     
  54551.8        1804.04        3370.99        8.04483        4.50598     
  56066.9        1804.04        3375.66        8.05866        4.51224     
  57581.9        1804.04        3380.05        8.07112        4.51798     
  59097.0        1804.04        3384.87        8.08582        4.52456     
  60612.0        1804.04        3389.36        8.09892        4.53054     
  62127.1        1804.04        3393.82        8.11190        4.53648     
  63642.1        1804.04        3398.22        8.12470        4.54235     
  65157.2        1804.04        3402.61        8.13748        4.54821     
  66672.2        1804.04        3406.95        8.15007        4.55400     
  68187.3        1804.04        3411.28        8.16263        4.55978     
  69702.3        1804.04        3415.57        8.17511        4.56553     
  71217.4        1804.04        3419.84        8.18747        4.57124     
  72732.4        1804.04        3424.09        8.19981        4.57695     
  74247.5        1804.04        3428.29        8.21193        4.58255     
  75762.5        1804.04        3432.45        8.22394        4.58814     
  77277.6        1804.04        3436.63        8.23605        4.59374     
  78792.6        1804.04        3440.74        8.24790        4.59928     
  80307.7        1804.04        3444.87        8.25989        4.60483     
  81822.7        1804.04        3449.00        8.27192        4.61040     
  83337.8        1804.04        3453.07        8.28370        4.61589     
  84852.8        1804.04        3457.12        8.29544        4.62137     
  86367.9        1804.04        3461.16        8.30714        4.62681     
  87882.9        1804.04        3465.18        8.31881        4.63225     
  89398.0        1804.04        3469.18        8.33043        4.63768     
  90913.0        1804.04        3473.18        8.34203        4.64312     
  92428.1        1804.04        3477.15        8.35358        4.64855     
  93943.1        1804.04        3481.09        8.36503        4.65392     
  95458.2        1804.04        3485.02        8.37645        4.65927     
  96973.2        1804.04        3488.94        8.38783        4.66461     
  98488.3        1804.04        3492.84        8.39917        4.66994     
  100003.        1804.04        3496.72        8.41049        4.67526     
  101518.        1804.04        3500.59        8.42177        4.68059     
  103033.        1804.04        3504.45        8.43303        4.68591     
  104548.        1804.04        3508.29        8.44424        4.69124     
  106064.        1804.04        3512.11        8.45537        4.69643     
  107579.        1804.04        3515.89        8.46635        4.70161     
  109094.        1804.04        3519.72        8.47758        4.70695     
  110609.        1804.04        3523.49        8.48862        4.71215     
  112124.        1804.04        3527.27        8.49972        4.71737     
  113639.        1804.04        3531.02        8.51068        4.72253     
  115154.        1804.04        3534.75        8.52162        4.72768     
  116669.        1804.04        3538.48        8.53257        4.73288     
  118184.        1804.04        3542.21        8.54351        4.73807     
  119699.        1804.04        3545.92        8.55442        4.74325     
  121214.        1804.04        3549.61        8.56531        4.74842     
  122729.        1804.04        3553.30        8.57617        4.75359     
  124244.        1804.04        3556.96        8.58695        4.75871     
  125759.        1804.04        3560.61        8.59770        4.76381     
  127274.        1804.04        3564.25        8.60842        4.76891     
  128789.        1804.04        3567.89        8.61914        4.77400     
  130304.        1804.04        3571.50        8.62983        4.77908     
  131819.        1804.04        3575.12        8.64052        4.78415     
  133334.        1804.04        3578.72        8.65120        4.78921     
  134849.        1804.04        3582.31        8.66184        4.79428     
  136365.        1804.04        3585.89        8.67245        4.79936     
  137880.        1804.04        3589.46        8.68304        4.80443     
  139395.        1804.04        3593.01        8.69358        4.80945     
  140910.        1804.04        3596.55        8.70409        4.81444     
  142425.        1804.04        3600.08        8.71458        4.81942     
  143940.        1804.04        3603.60        8.72505        4.82444     
  145455.        1804.04        3607.12        8.73551        4.82945     
  146970.        1804.04        3610.62        8.74595        4.83446     
  148485.        1804.04        3614.12        8.75639        4.83945     
  150000.        1804.04        3617.61        8.76679        4.84443     
  10.0000        1818.18        3070.53        6.21832        2.85076     
  1525.05        1818.18        3077.05        6.22770        2.85377     
  3040.10        1818.18        3138.49        6.54611        2.96720     
  4555.15        1818.18        3161.42        6.57289        2.98339     
  6070.20        1818.18        3179.29        6.59693        2.99621     
  7585.25        1818.18        3186.10        6.61615        3.00281     
  9100.30        1818.18        3192.83        6.63512        3.00939     
  10615.4        1818.18        3199.45        6.65370        3.01587     
  12130.4        1818.18        3206.67        6.67469        3.02339     
  13645.5        1818.18        3213.05        6.69236        3.02962     
  15160.5        1818.18        3218.06        7.56453        4.29023     
  16675.6        1818.18        3223.02        7.57746        4.29596     
  18190.6        1818.18        3227.95        7.59037        4.30169     
  19705.7        1818.18        3232.87        7.60323        4.30740     
  21220.7        1818.18        3237.76        7.61607        4.31308     
  22735.8        1818.18        3242.63        7.62887        4.31877     
  24250.8        1818.18        3251.41        7.66005        4.33274     
  25765.9        1818.18        3259.20        7.68675        4.34460     
  27280.9        1818.18        3266.01        7.70893        4.35440     
  28796.0        1818.18        3273.03        7.73230        4.36473     
  30311.0        1818.18        3282.85        7.76945        4.38136     
  31826.1        1818.18        3286.39        7.77623        4.38422     
  33341.1        1818.18        3296.24        7.81400        4.40115     
  34856.2        1818.18        3300.18        7.82301        4.40514     
  36371.2        1818.18        3307.47        7.84852        4.41648     
  37886.3        1818.18        3312.52        7.86320        4.42296     
  39401.3        1818.18        3318.92        7.88462        4.43249     
  40916.4        1818.18        3324.68        7.90304        4.44069     
  42431.4        1818.18        3329.34        7.91605        4.44661     
  43946.5        1818.18        3335.40        7.93616        4.45548     
  45461.5        1818.18        3340.38        7.95090        4.46208     
  46976.6        1818.18        3345.53        7.96666        4.46914     
  48491.6        1818.18        3350.41        7.98111        4.47566     
  50006.7        1818.18        3354.83        7.99335        4.48129     
  51521.7        1818.18        3360.06        8.00974        4.48859     
  53036.8        1818.18        3364.43        8.02188        4.49415     
  54551.8        1818.18        3369.31        8.03662        4.50078     
  56066.9        1818.18        3373.97        8.05037        4.50706     
  57581.9        1818.18        3378.45        8.06324        4.51296     
  59097.0        1818.18        3383.25        8.07779        4.51951     
  60612.0        1818.18        3387.70        8.09067        4.52540     
  62127.1        1818.18        3392.22        8.10395        4.53146     
  63642.1        1818.18        3396.64        8.11679        4.53735     
  65157.2        1818.18        3400.89        8.12881        4.54294     
  66672.2        1818.18        3405.40        8.14224        4.54904     
  68187.3        1818.18        3409.70        8.15466        4.55477     
  69702.3        1818.18        3414.05        8.16734        4.56060     
  71217.4        1818.18        3418.32        8.17972        4.56632     
  72732.4        1818.18        3422.57        8.19203        4.57202     
  74247.5        1818.18        3426.80        8.20431        4.57771     
  75762.5        1818.18        3430.99        8.21638        4.58331     
  77277.6        1818.18        3435.11        8.22819        4.58879     
  78792.6        1818.18        3439.28        8.24032        4.59444     
  80307.7        1818.18        3443.43        8.25241        4.60003     
  81822.7        1818.18        3447.56        8.26439        4.60561     
  83337.8        1818.18        3451.64        8.27620        4.61112     
  84852.8        1818.18        3455.70        8.28792        4.61659     
  86367.9        1818.18        3459.75        8.29966        4.62207     
  87882.9        1818.18        3463.76        8.31128        4.62747     
  89398.0        1818.18        3467.79        8.32298        4.63294     
  90913.0        1818.18        3471.78        8.33457        4.63837     
  92428.1        1818.18        3475.72        8.34587        4.64373     
  93943.1        1818.18        3479.72        8.35763        4.64920     
  95458.2        1818.18        3483.65        8.36901        4.65455     
  96973.2        1818.18        3487.58        8.38046        4.65992     
  98488.3        1818.18        3491.49        8.39183        4.66526     
  100003.        1818.18        3495.38        8.40314        4.67059     
  101518.        1818.18        3499.26        8.41445        4.67592     
  103033.        1818.18        3503.12        8.42569        4.68125     
  104548.        1818.18        3506.98        8.43695        4.68656     
  106064.        1818.18        3510.80        8.44805        4.69178     
  107579.        1818.18        3514.59        8.45909        4.69698     
  109094.        1818.18        3518.42        8.47029        4.70232     
  110609.        1818.18        3522.21        8.48143        4.70755     
  112124.        1818.18        3526.00        8.49252        4.71279     
  113639.        1818.18        3529.75        8.50352        4.71799     
  115154.        1818.18        3533.51        8.51451        4.72322     
  116669.        1818.18        3537.23        8.52540        4.72832     
  118184.        1818.18        3540.96        8.53634        4.73353     
  119699.        1818.18        3544.67        8.54725        4.73870     
  121214.        1818.18        3548.37        8.55811        4.74385     
  122729.        1818.18        3552.06        8.56900        4.74903     
  124244.        1818.18        3555.74        8.57984        4.75419     
  125759.        1818.18        3559.39        8.59055        4.75928     
  127274.        1818.18        3563.04        8.60131        4.76438     
  128789.        1818.18        3566.68        8.61205        4.76949     
  130304.        1818.18        3570.30        8.62275        4.77459     
  131819.        1818.18        3573.92        8.63342        4.77965     
  133334.        1818.18        3577.52        8.64409        4.78472     
  134849.        1818.18        3581.12        8.65472        4.78981     
  136365.        1818.18        3584.71        8.66540        4.79486     
  137880.        1818.18        3588.29        8.67599        4.79998     
  139395.        1818.18        3591.85        8.68656        4.80501     
  140910.        1818.18        3595.39        8.69708        4.81000     
  142425.        1818.18        3598.93        8.70757        4.81501     
  143940.        1818.18        3602.45        8.71806        4.81999     
  145455.        1818.18        3605.97        8.72850        4.82502     
  146970.        1818.18        3609.48        8.73897        4.83003     
  148485.        1818.18        3612.99        8.74941        4.83503     
  150000.        1818.18        3616.48        8.75983        4.84002     
  10.0000        1832.32        3058.77        5.78433        2.74845     
  1525.05        1832.32        3067.94        5.81269        2.75315     
  3040.10        1832.32        3082.39        6.22382        2.85027     
  4555.15        1832.32        3160.34        6.56661        2.98004     
  6070.20        1832.32        3177.56        6.59083        2.99263     
  7585.25        1832.32        3184.13        6.60907        2.99885     
  9100.30        1832.32        3190.98        6.62848        3.00560     
  10615.4        1832.32        3197.60        6.64700        3.01206     
  12130.4        1832.32        3204.16        6.66533        3.01851     
  13645.5        1832.32        3211.28        6.68596        3.02596     
  15160.5        1832.32        3216.32        7.55698        4.28506     
  16675.6        1832.32        3221.29        7.56993        4.29083     
  18190.6        1832.32        3226.24        7.58285        4.29657     
  19705.7        1832.32        3231.17        7.59572        4.30226     
  21220.7        1832.32        3236.07        7.60857        4.30798     
  22735.8        1832.32        3240.96        7.62138        4.31368     
  24250.8        1832.32        3248.28        7.64576        4.32461     
  25765.9        1832.32        3256.23        7.67309        4.33675     
  27280.9        1832.32        3263.72        7.69847        4.34806     
  28796.0        1832.32        3270.48        7.72055        4.35780     
  30311.0        1832.32        3277.80        7.74547        4.36888     
  31826.1        1832.32        3283.33        7.76189        4.37613     
  33341.1        1832.32        3290.31        7.78547        4.38663     
  34856.2        1832.32        3297.54        7.81055        4.39796     
  36371.2        1832.32        3305.14        7.83756        4.41000     
  37886.3        1832.32        3310.64        7.85436        4.41746     
  39401.3        1832.32        3317.53        7.87821        4.42811     
  40916.4        1832.32        3322.08        7.89052        4.43363     
  42431.4        1832.32        3327.56        7.90760        4.44129     
  43946.5        1832.32        3333.28        7.92595        4.44943     
  45461.5        1832.32        3338.05        7.93967        4.45560     
  46976.6        1832.32        3343.69        7.95779        4.46368     
  48491.6        1832.32        3348.16        7.97017        4.46936     
  50006.7        1832.32        3352.99        7.98440        4.47581     
  51521.7        1832.32        3358.20        8.00066        4.48306     
  53036.8        1832.32        3362.77        8.01374        4.48902     
  54551.8        1832.32        3367.80        8.02922        4.49598     
  56066.9        1832.32        3372.18        8.04150        4.50162     
  57581.9        1832.32        3376.74        8.05476        4.50767     
  59097.0        1832.32        3381.37        8.06843        4.51392     
  60612.0        1832.32        3385.92        8.08177        4.52001     
  62127.1        1832.32        3390.62        8.09595        4.52642     
  63642.1        1832.32        3394.99        8.10852        4.53223     
  65157.2        1832.32        3399.34        8.12100        4.53798     
  66672.2        1832.32        3403.69        8.13359        4.54378     
  68187.3        1832.32        3408.08        8.14640        4.54967     
  69702.3        1832.32        3412.51        8.15948        4.55566     
  71217.4        1832.32        3416.73        8.17158        4.56127     
  72732.4        1832.32        3421.05        8.18420        4.56706     
  74247.5        1832.32        3425.30        8.19655        4.57281     
  75762.5        1832.32        3429.42        8.20828        4.57828     
  77277.6        1832.32        3433.68        8.22075        4.58404     
  78792.6        1832.32        3437.80        8.23256        4.58956     
  80307.7        1832.32        3441.92        8.24444        4.59508     
  81822.7        1832.32        3446.11        8.25677        4.60077     
  83337.8        1832.32        3450.14        8.26824        4.60617     
  84852.8        1832.32        3454.28        8.28040        4.61182     
  86367.9        1832.32        3458.31        8.29198        4.61728     
  87882.9        1832.32        3462.34        8.30363        4.62276     
  89398.0        1832.32        3466.41        8.31558        4.62827     
  90913.0        1832.32        3470.35        8.32684        4.63357     
  92428.1        1832.32        3474.35        8.33845        4.63900     
  93943.1        1832.32        3478.33        8.35005        4.64441     
  95458.2        1832.32        3482.26        8.36144        4.64979     
  96973.2        1832.32        3486.24        8.37307        4.65529     
  98488.3        1832.32        3490.12        8.38429        4.66058     
  100003.        1832.32        3494.02        8.39566        4.66592     
  101518.        1832.32        3497.91        8.40697        4.67123     
  103033.        1832.32        3501.80        8.41835        4.67660     
  104548.        1832.32        3505.66        8.42961        4.68186     
  106064.        1832.32        3509.46        8.44057        4.68707     
  107579.        1832.32        3513.28        8.45173        4.69232     
  109094.        1832.32        3517.10        8.46292        4.69761     
  110609.        1832.32        3520.90        8.47402        4.70286     
  112124.        1832.32        3524.71        8.48523        4.70817     
  113639.        1832.32        3528.47        8.49617        4.71333     
  115154.        1832.32        3532.25        8.50730        4.71863     
  116669.        1832.32        3535.97        8.51813        4.72378     
  118184.        1832.32        3539.70        8.52909        4.72898     
  119699.        1832.32        3543.43        8.54010        4.73417     
  121214.        1832.32        3547.12        8.55085        4.73925     
  122729.        1832.32        3550.80        8.56166        4.74442     
  124244.        1832.32        3554.51        8.57262        4.74961     
  125759.        1832.32        3558.17        8.58337        4.75476     
  127274.        1832.32        3561.82        8.59412        4.75984     
  128789.        1832.32        3565.47        8.60490        4.76497     
  130304.        1832.32        3569.11        8.61565        4.77013     
  131819.        1832.32        3572.73        8.62632        4.77517     
  133334.        1832.32        3576.33        8.63693        4.78024     
  134849.        1832.32        3579.94        8.64765        4.78533     
  136365.        1832.32        3583.53        8.65826        4.79040     
  137880.        1832.32        3587.11        8.66886        4.79549     
  139395.        1832.32        3590.69        8.67949        4.80053     
  140910.        1832.32        3594.23        8.68999        4.80556     
  142425.        1832.32        3597.78        8.70054        4.81055     
  143940.        1832.32        3601.32        8.71106        4.81562     
  145455.        1832.32        3604.83        8.72146        4.82057     
  146970.        1832.32        3608.35        8.73198        4.82561     
  148485.        1832.32        3611.85        8.74239        4.83057     
  150000.        1832.32        3615.36        8.75285        4.83560     
  10.0000        1846.46        3056.95        5.77908        2.74484     
  1525.05        1846.46        3066.21        5.80804        2.74963     
  3040.10        1846.46        3075.33        5.83768        2.75429     
  4555.15        1846.46        3153.73        6.40006        2.94743     
  6070.20        1846.46        3175.44        6.58318        2.98845     
  7585.25        1846.46        3182.12        6.60182        2.99483     
  9100.30        1846.46        3188.81        6.62053        3.00130     
  10615.4        1846.46        3195.63        6.63984        3.00808     
  12130.4        1846.46        3202.36        6.65878        3.01478     
  13645.5        1846.46        3209.03        6.67758        3.02148     
  15160.5        1846.46        3214.59        7.54941        4.27991     
  16675.6        1846.46        3219.57        7.56237        4.28567     
  18190.6        1846.46        3224.54        7.57530        4.29143     
  19705.7        1846.46        3229.47        7.58818        4.29714     
  21220.7        1846.46        3234.38        7.60104        4.30287     
  22735.8        1846.46        3239.27        7.61385        4.30857     
  24250.8        1846.46        3245.40        7.63254        4.31696     
  25765.9        1846.46        3253.86        7.66229        4.33026     
  27280.9        1846.46        3263.37        7.69735        4.34605     
  28796.0        1846.46        3268.69        7.71242        4.35258     
  30311.0        1846.46        3276.43        7.73930        4.36458     
  31826.1        1846.46        3281.24        7.75222        4.37019     
  33341.1        1846.46        3290.81        7.78846        4.38655     
  34856.2        1846.46        3294.75        7.79730        4.39040     
  36371.2        1846.46        3303.26        7.82876        4.40452     
  37886.3        1846.46        3309.99        7.85161        4.41470     
  39401.3        1846.46        3315.03        7.86623        4.42119     
  40916.4        1846.46        3320.76        7.88438        4.42934     
  42431.4        1846.46        3325.15        7.89599        4.43459     
  43946.5        1846.46        3331.50        7.91745        4.44411     
  45461.5        1846.46        3336.77        7.93359        4.45132     
  46976.6        1846.46        3341.69        7.94806        4.45789     
  48491.6        1846.46        3346.72        7.96325        4.46473     
  50006.7        1846.46        3351.13        7.97530        4.47026     
  51521.7        1846.46        3356.30        7.99132        4.47744     
  53036.8        1846.46        3361.34        8.00679        4.48437     
  54551.8        1846.46        3365.99        8.02030        4.49053     
  56066.9        1846.46        3370.71        8.03426        4.49690     
  57581.9        1846.46        3375.02        8.04624        4.50242     
  59097.0        1846.46        3379.78        8.06051        4.50890     
  60612.0        1846.46        3384.49        8.07461        4.51528     
  62127.1        1846.46        3388.93        8.08744        4.52118     
  63642.1        1846.46        3393.32        8.10005        4.52700     
  65157.2        1846.46        3397.66        8.11247        4.53275     
  66672.2        1846.46        3402.17        8.12583        4.53886     
  68187.3        1846.46        3406.62        8.13895        4.54484     
  69702.3        1846.46        3410.93        8.15138        4.55060     
  71217.4        1846.46        3415.24        8.16390        4.55639     
  72732.4        1846.46        3419.54        8.17639        4.56216     
  74247.5        1846.46        3423.71        8.18829        4.56771     
  75762.5        1846.46        3428.00        8.20086        4.57351     
  77277.6        1846.46        3432.17        8.21288        4.57908     
  78792.6        1846.46        3436.36        8.22498        4.58473     
  80307.7        1846.46        3440.56        8.23722        4.59047     
  81822.7        1846.46        3444.60        8.24876        4.59580     
  83337.8        1846.46        3448.78        8.26100        4.60155     
  84852.8        1846.46        3452.82        8.27258        4.60692     
  86367.9        1846.46        3456.88        8.28434        4.61243     
  87882.9        1846.46        3460.97        8.29628        4.61798     
  89398.0        1846.46        3464.97        8.30782        4.62340     
  90913.0        1846.46        3469.00        8.31954        4.62887     
  92428.1        1846.46        3472.93        8.33078        4.63418     
  93943.1        1846.46        3476.95        8.34252        4.63968     
  95458.2        1846.46        3480.92        8.35409        4.64509     
  96973.2        1846.46        3484.87        8.36555        4.65048     
  98488.3        1846.46        3488.81        8.37703        4.65588     
  100003.        1846.46        3492.69        8.38826        4.66121     
  101518.        1846.46        3496.58        8.39956        4.66650     
  103033.        1846.46        3500.48        8.41095        4.67190     
  104548.        1846.46        3504.32        8.42212        4.67715     
  106064.        1846.46        3508.20        8.43344        4.68250     
  107579.        1846.46        3512.01        8.44451        4.68778     
  109094.        1846.46        3515.81        8.45562        4.69296     
  110609.        1846.46        3519.65        8.46688        4.69829     
  112124.        1846.46        3523.42        8.47785        4.70348     
  113639.        1846.46        3527.19        8.48888        4.70872     
  115154.        1846.46        3530.95        8.49987        4.71395     
  116669.        1846.46        3534.72        8.51094        4.71920     
  118184.        1846.46        3538.46        8.52190        4.72437     
  119699.        1846.46        3542.18        8.53280        4.72955     
  121214.        1846.46        3545.88        8.54362        4.73470     
  122729.        1846.46        3549.60        8.55459        4.73989     
  124244.        1846.46        3553.28        8.56538        4.74505     
  125759.        1846.46        3556.97        8.57626        4.75024     
  127274.        1846.46        3560.63        8.58703        4.75537     
  128789.        1846.46        3564.28        8.59779        4.76048     
  130304.        1846.46        3567.92        8.60851        4.76557     
  131819.        1846.46        3571.53        8.61914        4.77064     
  133334.        1846.46        3575.15        8.62983        4.77570     
  134849.        1846.46        3578.74        8.64043        4.78076     
  136365.        1846.46        3582.35        8.65117        4.78591     
  137880.        1846.46        3585.94        8.66179        4.79093     
  139395.        1846.46        3589.51        8.67234        4.79599     
  140910.        1846.46        3593.08        8.68294        4.80104     
  142425.        1846.46        3596.62        8.69341        4.80609     
  143940.        1846.46        3600.16        8.70390        4.81107     
  145455.        1846.46        3603.69        8.71443        4.81612     
  146970.        1846.46        3607.22        8.72494        4.82116     
  148485.        1846.46        3610.72        8.73535        4.82611     
  150000.        1846.46        3614.23        8.74582        4.83115     
  10.0000        1860.61        3055.30        5.77506        2.74140     
  1525.05        1860.61        3064.67        5.80478        2.74631     
  3040.10        1860.61        3073.59        5.83302        2.75077     
  4555.15        1860.61        3082.53        5.86234        2.75548     
  6070.20        1860.61        3173.53        6.57631        2.98456     
  7585.25        1860.61        3179.86        6.59352        2.99039     
  9100.30        1860.61        3186.53        6.61210        2.99682     
  10615.4        1860.61        3193.38        6.63149        3.00362     
  12130.4        1860.61        3199.91        6.64965        3.01000     
  13645.5        1860.61        3206.98        6.66998        3.01732     
  15160.5        1860.61        3212.86        7.54181        4.27474     
  16675.6        1860.61        3217.85        7.55477        4.28051     
  18190.6        1860.61        3222.82        7.56770        4.28627     
  19705.7        1860.61        3227.77        7.58060        4.29200     
  21220.7        1860.61        3232.69        7.59347        4.29774     
  22735.8        1860.61        3237.59        7.60630        4.30346     
  24250.8        1860.61        3242.46        7.61909        4.30917     
  25765.9        1860.61        3250.93        7.64880        4.32247     
  27280.9        1860.61        3258.81        7.67593        4.33463     
  28796.0        1860.61        3266.33        7.70151        4.34603     
  30311.0        1860.61        3273.22        7.72424        4.35611     
  31826.1        1860.61        3278.81        7.74084        4.36344     
  33341.1        1860.61        3286.01        7.76541        4.37444     
  34856.2        1860.61        3291.84        7.78347        4.38256     
  36371.2        1860.61        3302.17        7.82379        4.40071     
  37886.3        1860.61        3306.45        7.83450        4.40546     
  39401.3        1860.61        3313.04        7.85675        4.41542     
  40916.4        1860.61        3318.13        7.87170        4.42212     
  42431.4        1860.61        3323.00        7.88562        4.42841     
  43946.5        1860.61        3329.42        7.90738        4.43810     
  45461.5        1860.61        3334.54        7.92276        4.44502     
  46976.6        1860.61        3339.80        7.93889        4.45227     
  48491.6        1860.61        3344.75        7.95361        4.45895     
  50006.7        1860.61        3349.24        7.96608        4.46464     
  51521.7        1860.61        3354.67        7.98336        4.47237     
  53036.8        1860.61        3359.35        7.99689        4.47854     
  54551.8        1860.61        3364.26        8.01174        4.48524     
  56066.9        1860.61        3368.82        8.02483        4.49123     
  57581.9        1860.61        3373.29        8.03757        4.49710     
  59097.0        1860.61        3378.23        8.05272        4.50394     
  60612.0        1860.61        3382.74        8.06585        4.50994     
  62127.1        1860.61        3387.30        8.07921        4.51606     
  63642.1        1860.61        3391.69        8.09182        4.52188     
  65157.2        1860.61        3396.04        8.10421        4.52763     
  66672.2        1860.61        3400.63        8.11798        4.53386     
  68187.3        1860.61        3405.01        8.13069        4.53975     
  69702.3        1860.61        3409.38        8.14341        4.54560     
  71217.4        1860.61        3413.76        8.15623        4.55151     
  72732.4        1860.61        3418.04        8.16860        4.55723     
  74247.5        1860.61        3422.23        8.18058        4.56282     
  75762.5        1860.61        3426.44        8.19268        4.56845     
  77277.6        1860.61        3430.69        8.20511        4.57420     
  78792.6        1860.61        3434.93        8.21746        4.57989     
  80307.7        1860.61        3439.01        8.22904        4.58536     
  81822.7        1860.61        3443.17        8.24115        4.59099     
  83337.8        1860.61        3447.32        8.25325        4.59661     
  84852.8        1860.61        3451.36        8.26476        4.60201     
  86367.9        1860.61        3455.52        8.27698        4.60770     
  87882.9        1860.61        3459.54        8.28852        4.61312     
  89398.0        1860.61        3463.58        8.30024        4.61861     
  90913.0        1860.61        3467.59        8.31184        4.62404     
  92428.1        1860.61        3471.54        8.32317        4.62940     
  93943.1        1860.61        3475.58        8.33503        4.63493     
  95458.2        1860.61        3479.56        8.34655        4.64035     
  96973.2        1860.61        3483.50        8.35796        4.64571     
  98488.3        1860.61        3487.44        8.36947        4.65114     
  100003.        1860.61        3491.38        8.38091        4.65653     
  101518.        1860.61        3495.27        8.39221        4.66186     
  103033.        1860.61        3499.17        8.40357        4.66720     
  104548.        1860.61        3503.01        8.41470        4.67247     
  106064.        1860.61        3506.85        8.42588        4.67777     
  107579.        1860.61        3510.70        8.43709        4.68311     
  109094.        1860.61        3514.54        8.44835        4.68837     
  110609.        1860.61        3518.33        8.45936        4.69356     
  112124.        1860.61        3522.14        8.47050        4.69885     
  113639.        1860.61        3525.92        8.48153        4.70410     
  115154.        1860.61        3529.69        8.49252        4.70934     
  116669.        1860.61        3533.46        8.50363        4.71458     
